0.000000000000000000e+00,2.875129319727420807e-02,2.900616303332582621e-02
1.000000000000000000e+00,2.503551729023456573e-02,2.383345997458155563e-02
2.000000000000000000e+00,2.250585332512855530e-02,2.120954180641309791e-02
3.000000000000000000e+00,1.994273439049720764e-02,1.895283208104792116e-02
4.000000000000000000e+00,1.725359261035919189e-02,1.733014291243515151e-02
5.000000000000000000e+00,1.653308235108852386e-02,1.624301181888415657e-02
6.000000000000000000e+00,1.621058396995067596e-02,1.543637820841104770e-02
7.000000000000000000e+00,1.474860683083534241e-02,1.473572709979463144e-02
8.000000000000000000e+00,1.414198055863380432e-02,1.407207512452372626e-02
9.000000000000000000e+00,1.412183325737714767e-02,1.345070216325099967e-02
1.000000000000000000e+01,1.245229132473468781e-02,1.290146736319693586e-02
1.100000000000000000e+01,1.284923125058412552e-02,1.240833424191946019e-02
1.200000000000000000e+01,1.195573899894952774e-02,1.192392825809372552e-02
1.300000000000000000e+01,1.204377785325050354e-02,1.148112252435220214e-02
1.400000000000000000e+01,1.080129481852054596e-02,1.104542818966368356e-02
1.500000000000000000e+01,1.117808651179075241e-02,1.058878064077877455e-02
1.600000000000000000e+01,1.053563971072435379e-02,1.012543993005817974e-02
1.700000000000000000e+01,9.734240360558032990e-03,9.504775541482666026e-03
1.800000000000000000e+01,8.776760660111904144e-03,8.630790320307878474e-03
1.900000000000000000e+01,7.468855008482933044e-03,7.261240458659887383e-03
2.000000000000000000e+01,6.028351839631795883e-03,6.163908268240012728e-03
2.100000000000000000e+01,5.414667539298534393e-03,5.380766658106775173e-03
2.200000000000000000e+01,4.565977491438388824e-03,4.800326443438996185e-03
2.300000000000000000e+01,4.570679739117622375e-03,4.347276804735078666e-03
2.400000000000000000e+01,4.217317793518304825e-03,3.986593675365714823e-03
2.500000000000000000e+01,3.405905095860362053e-03,3.694278489041776751e-03
2.600000000000000000e+01,3.428834024816751480e-03,3.449580193113635593e-03
2.700000000000000000e+01,3.121792338788509369e-03,3.240872453875012771e-03
2.800000000000000000e+01,3.071166574954986572e-03,3.052585269581042406e-03
2.900000000000000000e+01,2.542210975661873817e-03,2.899248787797633654e-03
3.000000000000000000e+01,2.564804162830114365e-03,2.756570217354046073e-03
3.100000000000000000e+01,2.723031211644411087e-03,2.638293413053410374e-03
3.200000000000000000e+01,2.432459965348243713e-03,2.528740630971787647e-03
3.300000000000000000e+01,2.812590915709733963e-03,2.430964086894852293e-03
3.400000000000000000e+01,2.275916049256920815e-03,2.341722584274623549e-03
3.500000000000000000e+01,1.933112624101340771e-03,2.262931618655160231e-03
3.600000000000000000e+01,2.617843449115753174e-03,2.189426979653700568e-03
3.700000000000000000e+01,2.045575762167572975e-03,2.124385645253140317e-03
3.800000000000000000e+01,1.951202284544706345e-03,2.061568713560967860e-03
3.900000000000000000e+01,2.739436924457550049e-03,2.011105287968747816e-03
4.000000000000000000e+01,2.095788484439253807e-03,1.947622144193288801e-03
4.100000000000000000e+01,1.737304846756160259e-03,1.896958775771422166e-03
4.200000000000000000e+01,2.526721218600869179e-03,1.849479380916623774e-03
4.300000000000000000e+01,1.585689256899058819e-03,1.805802901007488252e-03
4.400000000000000000e+01,1.577807241119444370e-03,1.762107620230849705e-03
4.500000000000000000e+01,2.078168326988816261e-03,1.720747012832812622e-03
4.600000000000000000e+01,2.061468549072742462e-03,1.684082924928895350e-03
4.700000000000000000e+01,1.337735680863261223e-03,1.650838984786932948e-03
4.800000000000000000e+01,1.534851966425776482e-03,1.618995742394570541e-03
4.900000000000000000e+01,1.507843844592571259e-03,1.576462706056695577e-03
5.000000000000000000e+01,1.805571839213371277e-03,1.548604579956348436e-03
5.100000000000000000e+01,1.647817203775048256e-03,1.517488658384489285e-03
5.200000000000000000e+01,1.328610116615891457e-03,1.486331696475634350e-03
5.300000000000000000e+01,1.559373456984758377e-03,1.458870688888698171e-03
5.400000000000000000e+01,1.467699767090380192e-03,1.430793862109824366e-03
5.500000000000000000e+01,1.205143053084611893e-03,1.403958349081721934e-03
5.600000000000000000e+01,1.622167066670954227e-03,1.378090576727875310e-03
5.700000000000000000e+01,1.279838965274393559e-03,1.354622354841424460e-03
5.800000000000000000e+01,1.451936666853725910e-03,1.326310230122307093e-03
5.900000000000000000e+01,1.298922579735517502e-03,1.306838630810391606e-03
6.000000000000000000e+01,1.255446812137961388e-03,1.281142809973432597e-03
6.100000000000000000e+01,1.232858863659203053e-03,1.259526935062138791e-03
6.200000000000000000e+01,1.164536806754767895e-03,1.238905262984363450e-03
6.300000000000000000e+01,1.655026571825146675e-03,1.215656682295098963e-03
6.400000000000000000e+01,1.303577213548123837e-03,1.197133202234842335e-03
6.500000000000000000e+01,1.295505673624575138e-03,1.179405416942207012e-03
6.600000000000000000e+01,1.175509067252278328e-03,1.161681879327035576e-03
6.700000000000000000e+01,1.081640948541462421e-03,1.142906612313078019e-03
6.800000000000000000e+01,9.018515120260417461e-04,1.126501566032958590e-03
6.900000000000000000e+01,8.252049447037279606e-04,1.111341907662449172e-03
7.000000000000000000e+01,1.486287568695843220e-03,1.094395213685858464e-03
7.100000000000000000e+01,1.304629491642117500e-03,1.078644439291322850e-03
7.200000000000000000e+01,1.246025436557829380e-03,1.063500494812838698e-03
7.300000000000000000e+01,1.082560280337929726e-03,1.048844420310792629e-03
7.400000000000000000e+01,8.971213828772306442e-04,1.034536910918859619e-03
7.500000000000000000e+01,1.081409049220383167e-03,1.024159844627153338e-03
7.600000000000000000e+01,9.909224463626742363e-04,1.011356808090251545e-03
7.700000000000000000e+01,1.329262973740696907e-03,9.952956487417241767e-04
7.800000000000000000e+01,1.158019178546965122e-03,9.853006341638843174e-04
7.900000000000000000e+01,9.812723146751523018e-04,9.740388674024330704e-04
8.000000000000000000e+01,9.993822313845157623e-04,9.608441066197626924e-04
8.100000000000000000e+01,1.042924472130835056e-03,9.518482462149552552e-04
8.200000000000000000e+01,1.052653300575911999e-03,9.381042855747139843e-04
8.300000000000000000e+01,1.031362451612949371e-03,9.275216073901897378e-04
8.400000000000000000e+01,1.097453990951180458e-03,9.186606264843223896e-04
8.500000000000000000e+01,8.617193088866770267e-04,9.083034319503451286e-04
8.600000000000000000e+01,7.657166570425033569e-04,8.988406610698270599e-04
8.700000000000000000e+01,8.819884387776255608e-04,8.913406765177524227e-04
8.800000000000000000e+01,1.026093494147062302e-03,8.803435612087843164e-04
8.900000000000000000e+01,1.074103638529777527e-03,8.709673180702626714e-04
9.000000000000000000e+01,8.800608920864760876e-04,8.629252087664242418e-04
9.100000000000000000e+01,1.116012572310864925e-03,8.538484279387448120e-04
9.200000000000000000e+01,1.028243219479918480e-03,8.461347851832057938e-04
9.300000000000000000e+01,1.080646063201129436e-03,8.386984866452268546e-04
9.400000000000000000e+01,7.341640884988009930e-04,8.293562386021285666e-04
9.500000000000000000e+01,6.857099360786378384e-04,8.238111147048513341e-04
9.600000000000000000e+01,8.279758039861917496e-04,8.155353017182046102e-04
9.700000000000000000e+01,8.507865713909268379e-04,8.092871679679207193e-04
9.800000000000000000e+01,6.542658084072172642e-04,8.026541544043985310e-04
9.900000000000000000e+01,8.042891277000308037e-04,7.946712431205224612e-04
1.000000000000000000e+02,9.754411294125020504e-04,7.880289195151064970e-04
1.010000000000000000e+02,7.568731671199202538e-04,7.820990547017627262e-04
1.020000000000000000e+02,6.891975062899291515e-04,7.746899159904942385e-04
1.030000000000000000e+02,6.657781195826828480e-04,7.701222030002578085e-04
1.040000000000000000e+02,5.901711992919445038e-04,7.645105468370841156e-04
1.050000000000000000e+02,6.604221998713910580e-04,7.587935545460663045e-04
1.060000000000000000e+02,7.813500706106424332e-04,7.530001914496065821e-04
1.070000000000000000e+02,9.605549857951700687e-04,7.491847135288227932e-04
1.080000000000000000e+02,7.741883164271712303e-04,7.431731175497082158e-04
1.090000000000000000e+02,6.544401985593140125e-04,7.388016254589447034e-04
1.100000000000000000e+02,1.253887894563376904e-03,7.347027365942751043e-04
1.110000000000000000e+02,7.153858896344900131e-04,7.269567129051577150e-04
1.120000000000000000e+02,6.132496055215597153e-04,7.213595653012214995e-04
1.130000000000000000e+02,5.505426670424640179e-04,7.189367981660807439e-04
1.140000000000000000e+02,6.544576608575880527e-04,7.143676907611064492e-04
1.150000000000000000e+02,1.089866622351109982e-03,7.062959189034659184e-04
1.160000000000000000e+02,5.894061760045588017e-04,7.036564142207525196e-04
1.170000000000000000e+02,6.063194014132022858e-04,6.984932307263158830e-04
1.180000000000000000e+02,6.213271408341825008e-04,6.961839998053428579e-04
1.190000000000000000e+02,9.175930172204971313e-04,6.920486779823937628e-04
1.200000000000000000e+02,8.801682852208614349e-04,6.864159093700088806e-04
1.210000000000000000e+02,6.580852787010371685e-04,6.826571418835780539e-04
1.220000000000000000e+02,7.665403536520898342e-04,6.778148305495911236e-04
1.230000000000000000e+02,6.596437888219952583e-04,6.776916274870832492e-04
1.240000000000000000e+02,5.800098879262804985e-04,6.704908756869790241e-04
1.250000000000000000e+02,5.315223825164139271e-04,6.666984964823815391e-04
1.260000000000000000e+02,6.384432781487703323e-04,6.627672951750056187e-04
1.270000000000000000e+02,7.067829719744622707e-04,6.625794578627712973e-04
1.280000000000000000e+02,5.932070198468863964e-04,6.560595453658303643e-04
1.290000000000000000e+02,6.416210671886801720e-04,6.548987003737689666e-04
1.300000000000000000e+02,8.650720119476318359e-04,6.492869860214060210e-04
1.310000000000000000e+02,5.367294070310890675e-04,6.458463034749674283e-04
1.320000000000000000e+02,6.427635671570897102e-04,6.414143122811112162e-04
1.330000000000000000e+02,5.428935401141643524e-04,6.392850357455189198e-04
1.340000000000000000e+02,6.990917026996612549e-04,6.375463323460547676e-04
1.350000000000000000e+02,6.884749163873493671e-04,6.353620220405062401e-04
1.360000000000000000e+02,5.318907788023352623e-04,6.310340279548089758e-04
1.370000000000000000e+02,7.034556474536657333e-04,6.295978160581449648e-04
1.380000000000000000e+02,4.914802266284823418e-04,6.243416831924131693e-04
1.390000000000000000e+02,4.648365138564258814e-04,6.227784777051113005e-04
1.400000000000000000e+02,8.479270036332309246e-04,6.213195470246919878e-04
1.410000000000000000e+02,5.756930913776159286e-04,6.175236501275768036e-04
1.420000000000000000e+02,6.766916485503315926e-04,6.142833573345271754e-04
1.430000000000000000e+02,5.655713612213730812e-04,6.120093531365688707e-04
1.440000000000000000e+02,6.771846674382686615e-04,6.088405522450452984e-04
1.450000000000000000e+02,6.582598434761166573e-04,6.051498936712816461e-04
1.460000000000000000e+02,5.332183209247887135e-04,6.031830297563425466e-04
1.470000000000000000e+02,6.536130094900727272e-04,6.027057356445093220e-04
1.480000000000000000e+02,4.815585562027990818e-04,5.992960224628057341e-04
1.490000000000000000e+02,5.372898885980248451e-04,5.975264187220843742e-04
1.500000000000000000e+02,6.312325713224709034e-04,5.965300371652132450e-04
1.510000000000000000e+02,5.666241049766540527e-04,5.932432325471942002e-04
1.520000000000000000e+02,6.022073212079703808e-04,5.901957216306108001e-04
1.530000000000000000e+02,6.015637773089110851e-04,5.903027471827781199e-04
1.540000000000000000e+02,6.399864796549081802e-04,5.840903645387653846e-04
1.550000000000000000e+02,5.705800140276551247e-04,5.820215568726567687e-04
1.560000000000000000e+02,7.365596829913556576e-04,5.803929808594524660e-04
1.570000000000000000e+02,6.939668091945350170e-04,5.789676484086797234e-04
1.580000000000000000e+02,6.802997668273746967e-04,5.753920441637474029e-04
1.590000000000000000e+02,6.451947265304625034e-04,5.736564312509411781e-04
1.600000000000000000e+02,6.709611043334007263e-04,5.722238911200359024e-04
1.610000000000000000e+02,4.756680573336780071e-04,5.696973040066071912e-04
1.620000000000000000e+02,5.838038632646203041e-04,5.685207527083185105e-04
1.630000000000000000e+02,5.595331313088536263e-04,5.670326297984751730e-04
1.640000000000000000e+02,6.792902713641524315e-04,5.650535082363342424e-04
1.650000000000000000e+02,5.276926094666123390e-04,5.629589867872634599e-04
1.660000000000000000e+02,6.049183430150151253e-04,5.618391637447340929e-04
1.670000000000000000e+02,4.919112543575465679e-04,5.601782083799327098e-04
1.680000000000000000e+02,5.319517222233116627e-04,5.579671415727960543e-04
1.690000000000000000e+02,5.008819862268865108e-04,5.586012818312707101e-04
1.700000000000000000e+02,6.286145653575658798e-04,5.547570993420183503e-04
1.710000000000000000e+02,5.886153085157275200e-04,5.523914995187446768e-04
1.720000000000000000e+02,6.356375524774193764e-04,5.515359459011558206e-04
1.730000000000000000e+02,5.765169044025242329e-04,5.508651359193653813e-04
1.740000000000000000e+02,7.283638697117567062e-04,5.479587373239323518e-04
1.750000000000000000e+02,5.064886063337326050e-04,5.474736090225962781e-04
1.760000000000000000e+02,5.767556140199303627e-04,5.465130135222037461e-04
1.770000000000000000e+02,4.377490549813956022e-04,5.428638319961513184e-04
1.780000000000000000e+02,5.726135568693280220e-04,5.414020530524265651e-04
1.790000000000000000e+02,5.536854732781648636e-04,5.405806653844222884e-04
1.800000000000000000e+02,6.443645688705146313e-04,5.379754079853754081e-04
1.810000000000000000e+02,6.933581316843628883e-04,5.370343776164967012e-04
1.820000000000000000e+02,4.489944549277424812e-04,5.358912146472688542e-04
1.830000000000000000e+02,5.828498979099094868e-04,5.340973573076637955e-04
1.840000000000000000e+02,5.698399618268013000e-04,5.341903150870075173e-04
1.850000000000000000e+02,6.123109487816691399e-04,5.324328717783113245e-04
1.860000000000000000e+02,5.091671482659876347e-04,5.296148585583440767e-04
1.870000000000000000e+02,5.457437364384531975e-04,5.305100888203400679e-04
1.880000000000000000e+02,4.793876141775399446e-04,5.262135448825501971e-04
1.890000000000000000e+02,7.632768247276544571e-04,5.256694439494102042e-04
1.900000000000000000e+02,4.787082725670188665e-04,5.241510947600271260e-04
1.910000000000000000e+02,9.297622018493711948e-04,5.233911702888269886e-04
1.920000000000000000e+02,7.605353021062910557e-04,5.220577037213144358e-04
1.930000000000000000e+02,5.249743699096143246e-04,5.211475295960265545e-04
1.940000000000000000e+02,6.128679378889501095e-04,5.195972004080571258e-04
1.950000000000000000e+02,3.860424039885401726e-04,5.176077946005727378e-04
1.960000000000000000e+02,4.757321439683437347e-04,5.161425755189645494e-04
1.970000000000000000e+02,5.392143502831459045e-04,5.163789131542621206e-04
1.980000000000000000e+02,5.217778962105512619e-04,5.152578048842809460e-04
1.990000000000000000e+02,4.247292235959321260e-04,5.130458675787766742e-04
2.000000000000000000e+02,4.803778720088303089e-04,5.116100221209843139e-04
2.010000000000000000e+02,4.295145045034587383e-04,5.120784760789806123e-04
2.020000000000000000e+02,6.835865206085145473e-04,5.084116805906491133e-04
2.030000000000000000e+02,5.112196668051183224e-04,5.073113067631914363e-04
2.040000000000000000e+02,7.043544901534914970e-04,5.080692218775450814e-04
2.050000000000000000e+02,4.730895743705332279e-04,5.057712845188941419e-04
2.060000000000000000e+02,5.324009689502418041e-04,5.042426696946940290e-04
2.070000000000000000e+02,6.786808953620493412e-04,5.046820110255829028e-04
2.080000000000000000e+02,5.633549881167709827e-04,5.032785554972395853e-04
2.090000000000000000e+02,6.033375393599271774e-04,5.039342703315292330e-04
2.100000000000000000e+02,3.693443723022937775e-04,4.992524639507054871e-04
2.110000000000000000e+02,3.821282007265836000e-04,4.990561633576742848e-04
2.120000000000000000e+02,5.038070958107709885e-04,4.981503751660549531e-04
2.130000000000000000e+02,7.998436340130865574e-04,4.983539879370141963e-04
2.140000000000000000e+02,6.666594417765736580e-04,4.961556651069747807e-04
2.150000000000000000e+02,4.357144935056567192e-04,4.953280327249626712e-04
2.160000000000000000e+02,6.218198686838150024e-04,4.936264785212564126e-04
2.170000000000000000e+02,6.121679325588047504e-04,4.929160578244756036e-04
2.180000000000000000e+02,5.060747498646378517e-04,4.942156987756108309e-04
2.190000000000000000e+02,3.995288279838860035e-04,4.911145185718202109e-04
2.200000000000000000e+02,6.257065106183290482e-04,4.911956109379432903e-04
2.210000000000000000e+02,5.010814638808369637e-04,4.896823993114466115e-04
2.220000000000000000e+02,4.905778914690017700e-04,4.894845378140529404e-04
2.230000000000000000e+02,5.615846021100878716e-04,4.878990271438503443e-04
2.240000000000000000e+02,4.053093725815415382e-04,4.856809353693217093e-04
2.250000000000000000e+02,3.988482349086552858e-04,4.845208819712788903e-04
2.260000000000000000e+02,7.240431732498109341e-04,4.856441060198200127e-04
2.270000000000000000e+02,3.604195953812450171e-04,4.832891458010182047e-04
2.280000000000000000e+02,3.988679964095354080e-04,4.826804148718170560e-04
2.290000000000000000e+02,6.550367688760161400e-04,4.821220016420218351e-04
2.300000000000000000e+02,5.485906731337308884e-04,4.806652313291276944e-04
2.310000000000000000e+02,8.115518139675259590e-04,4.815868658147435697e-04
2.320000000000000000e+02,5.198733415454626083e-04,4.793718066370374130e-04
2.330000000000000000e+02,4.767318314407020807e-04,4.771469541284771966e-04
2.340000000000000000e+02,6.212927983142435551e-04,4.769033765891330170e-04
2.350000000000000000e+02,4.113228351343423128e-04,4.758974434104331817e-04
2.360000000000000000e+02,4.160118696745485067e-04,4.755483977467244534e-04
2.370000000000000000e+02,7.022231002338230610e-04,4.744806202859114990e-04
2.380000000000000000e+02,5.320752970874309540e-04,4.741437407050400586e-04
2.390000000000000000e+02,3.279150696471333504e-04,4.735176786491835212e-04
2.400000000000000000e+02,3.847076441161334515e-04,4.753299941534856374e-04
2.410000000000000000e+02,3.932859981432557106e-04,4.705335559606697838e-04
2.420000000000000000e+02,4.326613852754235268e-04,4.719874009059899845e-04
2.430000000000000000e+02,5.376414628699421883e-04,4.707734065638805574e-04
2.440000000000000000e+02,5.235844873823225498e-04,4.710747384875687139e-04
2.450000000000000000e+02,3.392877697478979826e-04,4.687466598695802294e-04
2.460000000000000000e+02,4.763223987538367510e-04,4.691400894486142574e-04
2.470000000000000000e+02,5.913964123465120792e-04,4.664786692551942744e-04
2.480000000000000000e+02,5.210842937231063843e-04,4.651993433502086867e-04
2.490000000000000000e+02,4.105902626179158688e-04,4.658141863191106891e-04
2.500000000000000000e+02,3.582801437005400658e-04,4.644020733795167538e-04
2.510000000000000000e+02,4.662948485929518938e-04,4.650544627204159214e-04
