0.000000000000000000e+00,3.306694270577281713e-04,2.958554852586849386e-04
1.000000000000000000e+00,2.826004929374903440e-04,2.955477704802016202e-04
2.000000000000000000e+00,3.411189536564052105e-04,2.954877217786354340e-04
3.000000000000000000e+00,3.450333315413445234e-04,2.955018905785279583e-04
4.000000000000000000e+00,2.538712578825652599e-04,2.955114682888291384e-04
5.000000000000000000e+00,3.084565687458962202e-04,2.954903748164077067e-04
6.000000000000000000e+00,2.502698043826967478e-04,2.955027417510262735e-04
7.000000000000000000e+00,2.977356780320405960e-04,2.955495697287186148e-04
8.000000000000000000e+00,3.116644802503287792e-04,2.954951200258353018e-04
9.000000000000000000e+00,2.760035276878625154e-04,2.955272441550873879e-04
1.000000000000000000e+01,3.013750829268246889e-04,2.954586385993718581e-04
1.100000000000000000e+01,3.183253866154700518e-04,2.955098901853370165e-04
1.200000000000000000e+01,3.058491565752774477e-04,2.955016715895284439e-04
1.300000000000000000e+01,2.548093034420162439e-04,2.954975779679544544e-04
1.400000000000000000e+01,3.199603233952075243e-04,2.955764527302306142e-04
1.500000000000000000e+01,2.675426367204636335e-04,2.954833302231372224e-04
1.600000000000000000e+01,3.260216326452791691e-04,2.955553882006640770e-04
1.700000000000000000e+01,2.619573788251727819e-04,2.955089618111119733e-04
1.800000000000000000e+01,5.852064932696521282e-04,2.956137467440382582e-04
1.900000000000000000e+01,3.077084256801754236e-04,2.955375572145332082e-04
2.000000000000000000e+01,2.770835126284509897e-04,2.954840600050695357e-04
2.100000000000000000e+01,2.547847398091107607e-04,2.955757160669998185e-04
2.200000000000000000e+01,3.072216641157865524e-04,2.955256226080551054e-04
2.300000000000000000e+01,3.618433547671884298e-04,2.955853709661322801e-04
2.400000000000000000e+01,3.270746383350342512e-04,2.954222420285758832e-04
2.500000000000000000e+01,2.564417372923344374e-04,2.954711187207469960e-04
2.600000000000000000e+01,2.559076237957924604e-04,2.955356312623524852e-04
2.700000000000000000e+01,2.852244360838085413e-04,2.955447770424260781e-04
2.800000000000000000e+01,3.105222713202238083e-04,2.955883072354615216e-04
2.900000000000000000e+01,3.059855371247977018e-04,2.955705393928382196e-04
3.000000000000000000e+01,2.707085805013775826e-04,2.955256226848548373e-04
3.100000000000000000e+01,2.960897400043904781e-04,2.955907871697336731e-04
3.200000000000000000e+01,3.642048977781087160e-04,2.954922653066701971e-04
3.300000000000000000e+01,2.724856021814048290e-04,2.955229237213145474e-04
3.400000000000000000e+01,2.925587759818881750e-04,2.955976210694501909e-04
3.500000000000000000e+01,3.167354734614491463e-04,2.955045493538956884e-04
3.600000000000000000e+01,3.010710352100431919e-04,2.954607462658890302e-04
3.700000000000000000e+01,2.943712752312421799e-04,2.954813792946151376e-04
3.800000000000000000e+01,3.112771955784410238e-04,2.954742427090038793e-04
