-9.620128870010375977e-01,1.862467080354690552e-01
4.788662493228912354e-01,-5.644590854644775391e-01
-6.191514134407043457e-01,2.467861175537109375e-01
-5.273888707160949707e-01,1.160560920834541321e-01
2.961846813559532166e-02,3.518374860286712646e-01
-5.701934099197387695e-01,3.904839754104614258e-01
-9.695330262184143066e-01,1.330828219652175903e-01
4.368177354335784912e-01,-6.766255497932434082e-01
2.592752873897552490e-01,3.305893838405609131e-01
4.854625836014747620e-02,5.471492409706115723e-01
-8.969829082489013672e-01,4.952087998390197754e-01
-7.386699318885803223e-01,1.791179031133651733e-01
-9.699486494064331055e-01,9.608715027570724487e-02
9.257571101188659668e-01,-3.161049485206604004e-01
5.187735557556152344e-01,-4.864131808280944824e-01
1.964272260665893555e-01,4.618586003780364990e-01
-5.341818332672119141e-01,-3.327310383319854736e-01
-2.490359097719192505e-01,6.797144412994384766e-01
-1.230102181434631348e-01,-8.702205419540405273e-01
-2.247263938188552856e-01,5.839927196502685547e-01
8.012322187423706055e-01,-1.643541604280471802e-01
5.565748810768127441e-01,-3.966664969921112061e-01
3.520435094833374023e-01,-9.423400759696960449e-01
5.043907165527343750e-01,-6.419483423233032227e-01
5.795899629592895508e-01,-5.853062272071838379e-01
8.657413721084594727e-01,-6.690654754638671875e-01
2.344555966556072235e-02,4.925571382045745850e-01
5.662755966186523438e-01,-1.798003166913986206e-01
-8.790435791015625000e-01,-4.701267182826995850e-01
-1.228609308600425720e-01,4.947236478328704834e-01
-5.184120535850524902e-01,3.594152033329010010e-01
2.552299201488494873e-01,-1.106229349970817566e-01
5.144360661506652832e-01,-5.302474647760391235e-02
2.954465150833129883e-01,3.375569283962249756e-01
-2.615348994731903076e-01,-5.728319287300109863e-01
5.536919832229614258e-01,-6.216801404953002930e-01
-9.663683772087097168e-01,2.156062722206115723e-01
-1.185960993170738220e-01,4.014647603034973145e-01
-4.982617497444152832e-01,4.109651744365692139e-01
4.272345006465911865e-01,-5.963269472122192383e-01
6.219131946563720703e-01,2.032806128263473511e-01
3.147218823432922363e-01,-9.435178637504577637e-01
-2.688861489295959473e-01,-6.618551015853881836e-01
-5.724688172340393066e-01,-1.777823716402053833e-01
-6.237394809722900391e-01,2.553720176219940186e-01
-6.095467209815979004e-01,2.693179845809936523e-01
-1.429108977317810059e-01,-7.128171920776367188e-01
