9.670175313949584961e-01,5.302917361259460449e-01,4.742904603481292725e-01,8.907690048217773438e-01
5.461832284927368164e-01,7.221609354019165039e-01,-3.839189708232879639e-01,8.797937035560607910e-01
7.124332785606384277e-01,4.621198475360870361e-01,5.356934666633605957e-01,8.686079382896423340e-01
7.672020196914672852e-01,5.814636945724487305e-01,4.329206943511962891e-01,9.479054212570190430e-01
5.844801664352416992e-01,7.763427495956420898e-01,7.631676793098449707e-01,9.259983897209167480e-01
7.236834764480590820e-01,4.692189693450927734e-01,6.409993171691894531e-01,8.608083128929138184e-01
9.729669690132141113e-01,5.563290119171142578e-01,4.513565599918365479e-01,8.943009972572326660e-01
6.259738206863403320e-01,7.469125986099243164e-01,-3.158689439296722412e-01,8.729143738746643066e-01
3.225421905517578125e-01,7.963680028915405273e-01,9.935992956161499023e-01,9.801162481307983398e-01
7.318326234817504883e-01,6.880050301551818848e-01,9.800243377685546875e-01,9.503689408302307129e-01
9.566239118576049805e-01,5.190348029136657715e-01,6.159235239028930664e-01,9.022099375724792480e-01
7.835198044776916504e-01,5.070100426673889160e-01,4.771097302436828613e-01,8.609768152236938477e-01
9.731730222702026367e-01,5.574374794960021973e-01,4.383329451084136963e-01,8.934962153434753418e-01
7.233506441116333008e-01,9.391349554061889648e-01,-7.160013914108276367e-01,8.275700211524963379e-01
5.188221931457519531e-01,7.493141889572143555e-01,-4.392417073249816895e-01,8.936957716941833496e-01
6.527193784713745117e-01,7.786950469017028809e-01,9.961346983909606934e-01,9.650340080261230469e-01
7.088350057601928711e-01,5.882268548011779785e-01,1.995526552200317383e-01,8.634038567543029785e-01
8.199237585067749023e-01,5.808141231536865234e-01,9.054315090179443359e-01,9.304268956184387207e-01
8.307756185531616211e-01,7.203466892242431641e-01,-7.354791462421417236e-02,8.676628470420837402e-01
6.908813714981079102e-01,5.291808247566223145e-01,8.831389546394348145e-01,9.118862748146057129e-01
6.229951381683349609e-01,8.958742618560791016e-01,-7.458909749984741211e-01,8.667501807212829590e-01
4.970776736736297607e-01,7.719873189926147461e-01,-5.250534415245056152e-01,8.951804637908935547e-01
8.554639220237731934e-01,7.967426776885986328e-01,-2.337822467088699341e-01,8.613166809082031250e-01
6.063168048858642578e-01,7.173324823379516602e-01,-3.749002814292907715e-01,8.580272793769836426e-01
5.943921804428100586e-01,7.340951561927795410e-01,-4.302691817283630371e-01,8.572329878807067871e-01
7.515442371368408203e-01,8.666217327117919922e-01,-5.012453198432922363e-01,8.599898815155029297e-01
5.962840914726257324e-01,6.263235807418823242e-01,9.573403596878051758e-01,9.384304881095886230e-01
4.592664241790771484e-01,7.984076738357543945e-01,-7.032392024993896484e-01,8.966186046600341797e-01
9.483137726783752441e-01,6.556760072708129883e-01,2.283186018466949463e-01,9.108440876007080078e-01
6.115468740463256836e-01,5.550889968872070312e-01,8.899852633476257324e-01,9.314489960670471191e-01
6.847204566001892090e-01,4.462024271488189697e-01,6.552195549011230469e-01,8.622385263442993164e-01
5.906923413276672363e-01,7.661694288253784180e-01,-7.693248987197875977e-01,8.247159719467163086e-01
4.409348666667938232e-01,8.020360469818115234e-01,-7.843684554100036621e-01,9.097150564193725586e-01
4.828030169010162354e-01,6.991845369338989258e-01,-9.874944686889648438e-01,9.805769920349121094e-01
6.585907936096191406e-01,6.386858224868774414e-01,2.852602489292621613e-02,8.678512573242187500e-01
6.234875917434692383e-01,7.307801842689514160e-01,-4.140932261943817139e-01,8.514013290405273438e-01
9.696887135505676270e-01,5.469961762428283691e-01,4.790117144584655762e-01,8.960962891578674316e-01
5.605254173278808594e-01,5.594167709350585938e-01,8.364156484603881836e-01,8.856381773948669434e-01
6.778032779693603516e-01,4.456481635570526123e-01,6.918852329254150391e-01,8.703271150588989258e-01
5.581736564636230469e-01,7.114121317863464355e-01,-3.445841968059539795e-01,8.794758319854736328e-01
7.124539613723754883e-01,8.929470777511596680e-01,-9.398949742317199707e-01,8.583387136459350586e-01
8.581702709197998047e-01,7.915402650833129883e-01,-2.203720211982727051e-01,8.621346950531005859e-01
7.448704242706298828e-01,6.237604618072509766e-01,-9.865744039416313171e-03,8.680404424667358398e-01
6.987249851226806641e-01,5.761656761169433594e-01,2.800072431564331055e-01,8.604276776313781738e-01
7.198728919029235840e-01,4.630688130855560303e-01,5.398964881896972656e-01,8.724509477615356445e-01
7.111731767654418945e-01,4.578951597213745117e-01,5.499517321586608887e-01,8.740891218185424805e-01
