-1.583493351936340332e-01,-2.361769378185272217e-01,2.458289265632629395e-02,-1.404290944337844849e-01,1.764029823243618011e-02,-3.268178086727857590e-03,2.126443982124328613e-01,1.270381808280944824e-01,-2.819981984794139862e-02,-3.178663849830627441e-01,-7.783980667591094971e-02,-1.446244865655899048e-01,9.438107721507549286e-03,1.708028614521026611e-01,-7.110921293497085571e-02,1.791010200977325439e-01,-9.222860634326934814e-02,-2.096111923456192017e-01,-2.312232851982116699e-01,-1.061980128288269043e-01,-2.956645330414175987e-03,7.230902556329965591e-03,-7.202295120805501938e-03,-1.647737771272659302e-01,6.395569443702697754e-02,-5.032425746321678162e-02,-7.198239862918853760e-02,-1.094596534967422485e-01,-8.403874933719635010e-03,6.149072200059890747e-02,-1.296844184398651123e-01,-1.150671541690826416e-01,4.999565705657005310e-02,3.164160251617431641e-02,1.907636970281600952e-01,-1.995029747486114502e-01,-1.673569381237030029e-01,-1.077537909150123596e-01,3.251302614808082581e-02,-2.995938956737518311e-01,2.456178069114685059e-01,1.493646800518035889e-01,-9.481792151927947998e-02,3.325068205595016479e-02,-3.112030327320098877e-01,3.901198133826255798e-02,3.771753609180450439e-02,-8.237218856811523438e-02,1.371828317642211914e-01,-1.867083907127380371e-01,1.721788942813873291e-01,-8.265498280525207520e-02,-1.759698539972305298e-01,4.557973146438598633e-02,-1.808317154645919800e-01,-2.346157133579254150e-01,1.234494075179100037e-01,1.273009777069091797e-01,1.422973871231079102e-01,1.338477879762649536e-01,-2.256387099623680115e-02,-1.135546565055847168e-01,-7.555067073553800583e-03,5.124053731560707092e-02,8.760808035731315613e-03,-6.277745962142944336e-02,1.657814234495162964e-01,-2.088783234357833862e-01,2.175911664962768555e-01,1.590666919946670532e-01,-1.047077924013137817e-01,-8.158363401889801025e-03,-3.106398880481719971e-01,1.381223946809768677e-01,-4.186195507645606995e-02,-6.335705984383821487e-03,1.330523937940597534e-01,9.251116961240768433e-02,-2.727351849898695946e-03,6.883645802736282349e-02,1.143916845321655273e-01,3.497706353664398193e-02,4.894004389643669128e-02,9.230798482894897461e-02,1.150100007653236389e-01
2.370437532663345337e-01,1.257832944393157959e-01,-1.142631322145462036e-01,-5.408016219735145569e-02,1.983928084373474121e-01,-2.918953597545623779e-01,-1.990953981876373291e-01,-1.916704773902893066e-01,3.201993182301521301e-02,-2.269028723239898682e-01,1.102766320109367371e-01,1.901802420616149902e-02,-1.463750451803207397e-01,-1.178099866956472397e-02,-3.153742104768753052e-02,-1.914550364017486572e-01,-5.099327489733695984e-02,1.758157312870025635e-01,-1.514536887407302856e-01,1.823648512363433838e-01,2.470094710588455200e-02,1.935297995805740356e-01,-6.532806903123855591e-02,-1.465595210902392864e-03,1.010238826274871826e-01,1.825784705579280853e-02,-8.855263143777847290e-02,-9.118881821632385254e-02,8.408214151859283447e-02,6.669393181800842285e-02,-6.741622090339660645e-02,-1.184807419776916504e-01,-2.173571288585662842e-02,-6.681347638368606567e-02,1.715900748968124390e-01,1.033732220530509949e-01,6.715303659439086914e-02,3.968498110771179199e-02,-1.427073031663894653e-03,4.276685044169425964e-02,-2.011370360851287842e-01,-4.195660352706909180e-02,-7.968981564044952393e-02,-9.701590053737163544e-03,-9.681186825037002563e-02,2.269096225500106812e-01,1.518353968858718872e-01,3.137052059173583984e-02,9.492190927267074585e-02,1.636244505643844604e-01,2.306771129369735718e-01,-1.939293742179870605e-01,-4.556466937065124512e-01,-1.971141435205936432e-02,1.626655459403991699e-01,9.523701667785644531e-02,3.378243744373321533e-02,-8.307775855064392090e-02,1.433427780866622925e-01,-9.234120696783065796e-02,6.497733294963836670e-02,1.380369514226913452e-01,-1.110209077596664429e-01,-5.174537003040313721e-02,1.108072251081466675e-01,5.362083390355110168e-02,-2.167100273072719574e-02,-3.432244956493377686e-01,-7.086871564388275146e-02,-7.605602592229843140e-02,-4.448845982551574707e-02,-6.673748791217803955e-02,-1.620841175317764282e-01,2.357419580221176147e-01,-1.067987307906150818e-01,1.123606264591217041e-01,-3.751758635044097900e-01,-1.873072683811187744e-01,-9.816841781139373779e-02,6.547017395496368408e-02,6.106916069984436035e-02,-2.250818312168121338e-01,5.761833488941192627e-02,1.101840734481811523e-01,8.850024640560150146e-02
-1.426229923963546753e-01,-2.457682043313980103e-01,4.980701208114624023e-02,6.597262807190418243e-03,-2.561595104634761810e-02,-7.283779978752136230e-02,2.118882983922958374e-01,1.429686844348907471e-01,8.866867050528526306e-03,-3.185653984546661377e-01,-7.381592690944671631e-02,-1.286431401968002319e-01,-3.450520709156990051e-02,1.356303393840789795e-01,-9.800477325916290283e-02,1.590885668992996216e-01,-7.401920109987258911e-02,-1.233746856451034546e-01,-2.212808728218078613e-01,-6.276050209999084473e-02,-1.704155355691909790e-01,-6.715779006481170654e-02,9.209640324115753174e-02,-1.355912387371063232e-01,9.882026165723800659e-02,-8.478177338838577271e-02,-1.012559309601783752e-01,1.552871079184114933e-03,-1.580712497234344482e-01,-3.086873795837163925e-03,-1.686210483312606812e-01,-1.018656343221664429e-01,2.824058011174201965e-02,7.069782167673110962e-02,1.602024883031845093e-01,-1.779416650533676147e-01,-1.552516818046569824e-01,-1.439900845289230347e-01,-1.032576188445091248e-01,-1.120045334100723267e-01,2.231865376234054565e-01,1.202491298317909241e-01,-9.696055948734283447e-02,1.152346581220626831e-01,-2.955248653888702393e-01,3.218188136816024780e-02,-9.257280826568603516e-02,1.048819497227668762e-01,9.450161457061767578e-02,-1.417431384325027466e-01,1.868414431810379028e-01,-4.321081563830375671e-02,-1.750011593103408813e-01,2.203282900154590607e-02,-1.217805966734886169e-01,-2.228305041790008545e-01,7.379970699548721313e-02,1.909288913011550903e-01,-7.925301790237426758e-02,1.645233831368386745e-03,-7.969410717487335205e-02,-1.996333524584770203e-02,-1.817073822021484375e-01,8.620835840702056885e-02,1.515153981745243073e-02,2.957964316010475159e-02,1.373589932918548584e-01,-6.903563439846038818e-02,1.793565452098846436e-01,2.201900929212570190e-01,-1.341548115015029907e-01,-6.853431463241577148e-02,-3.122950792312622070e-01,1.186530292034149170e-01,-1.185075640678405762e-01,7.435218244791030884e-02,-1.472815126180648804e-02,9.825021028518676758e-02,-9.981658309698104858e-02,-1.730456016957759857e-02,2.907684259116649628e-02,6.617215275764465332e-02,-9.363040328025817871e-03,6.888556294143199921e-03,6.120666861534118652e-02
-2.372091114521026611e-01,-1.961795389652252197e-01,1.032498106360435486e-01,-1.679930537939071655e-01,-6.873732805252075195e-02,-1.358576267957687378e-01,2.047162652015686035e-01,1.667670011520385742e-01,-1.103791072964668274e-01,-3.540112376213073730e-01,6.698673963546752930e-02,-5.011605471372604370e-02,-1.303753405809402466e-01,1.088267937302589417e-01,-2.966421656310558319e-02,2.730644345283508301e-01,3.800819441676139832e-02,-7.514165341854095459e-02,-1.876840442419052124e-01,-3.490753844380378723e-02,-5.599690228700637817e-02,-6.495922803878784180e-02,1.014653220772743225e-01,-1.211974173784255981e-01,1.072933077812194824e-01,-9.036976844072341919e-03,-2.309194505214691162e-01,-1.336401551961898804e-01,-4.714629799127578735e-02,-2.227119654417037964e-01,-1.330609768629074097e-01,-5.801451206207275391e-02,-6.998377293348312378e-02,8.396933227777481079e-02,2.186048775911331177e-01,-1.435116678476333618e-01,-1.692804992198944092e-01,-1.473454684019088745e-01,-1.415675431489944458e-01,4.847965016961097717e-02,2.238555550575256348e-01,1.361426711082458496e-01,-1.764374375343322754e-01,4.684479534626007080e-02,-2.994881570339202881e-01,1.266680508852005005e-01,-8.852334320545196533e-02,1.025134604424238205e-02,1.012684479355812073e-01,-1.386355608701705933e-01,2.611147463321685791e-01,-1.107377931475639343e-01,-2.045037001371383667e-01,3.191166743636131287e-02,-1.639783568680286407e-02,-1.925133764743804932e-01,1.264415830373764038e-01,1.690931767225265503e-01,1.786845624446868896e-01,6.207181513309478760e-02,-5.644892808049917221e-03,1.189589593559503555e-02,-7.671938836574554443e-02,2.493045032024383545e-01,6.163069978356361389e-02,9.746880829334259033e-02,8.985973894596099854e-02,-1.597780883312225342e-01,1.786699891090393066e-01,5.515601113438606262e-02,-1.918884813785552979e-01,-2.071722410619258881e-02,-2.919751107692718506e-01,1.688690185546875000e-01,-1.372257918119430542e-01,-1.428225338459014893e-01,-5.556238070130348206e-02,-9.658864885568618774e-02,-1.656193882226943970e-01,-1.181673109531402588e-01,-7.805772870779037476e-02,-1.836865395307540894e-02,-6.116663292050361633e-02,-1.077184751629829407e-01,9.258104115724563599e-02
-1.256832182407379150e-01,-9.511665254831314087e-02,1.126391962170600891e-01,4.012354649603366852e-03,2.002770304679870605e-01,-3.846185281872749329e-02,2.854064404964447021e-01,1.509347409009933472e-01,1.039008945226669312e-01,-2.404592335224151611e-01,-2.938608527183532715e-01,-1.468200534582138062e-01,-8.047192543745040894e-02,5.820851773023605347e-02,5.892297998070716858e-02,8.505366742610931396e-03,-1.249147728085517883e-01,1.183101013302803040e-01,9.780985116958618164e-02,9.230054169893264771e-02,1.748084723949432373e-01,-6.631368398666381836e-02,3.721420187503099442e-03,7.381131500005722046e-02,6.345470994710922241e-02,-1.311086118221282959e-01,-1.719570457935333252e-01,-1.272071003913879395e-01,-1.090561375021934509e-01,-6.187282502651214600e-02,1.379754245281219482e-01,-1.512145400047302246e-01,-1.754165291786193848e-01,2.015487253665924072e-01,1.858449429273605347e-01,5.446061864495277405e-02,-9.988176077604293823e-02,1.791120022535324097e-01,-3.324741721153259277e-01,8.571504056453704834e-02,8.506845682859420776e-02,1.549757868051528931e-01,9.202190674841403961e-03,-1.221383810043334961e-01,-1.800264269113540649e-01,-1.071843132376670837e-01,7.125622034072875977e-02,2.127711921930313110e-01,9.288410097360610962e-02,6.461762636899948120e-02,2.111886441707611084e-01,-1.313987672328948975e-01,-3.135132193565368652e-01,1.580615341663360596e-01,1.489585638046264648e-01,-1.843004822731018066e-01,1.396652013063430786e-01,3.514390811324119568e-02,-1.736458986997604370e-01,3.450431227684020996e-01,-3.062543459236621857e-02,1.993333175778388977e-02,1.280000954866409302e-01,1.428228337317705154e-03,-3.241980820894241333e-02,6.687804311513900757e-02,-2.141535580158233643e-01,-1.996316015720367432e-01,-1.285084336996078491e-02,-6.226383149623870850e-02,2.386970967054367065e-01,-6.755539029836654663e-02,-2.379644811153411865e-01,1.751433312892913818e-01,-2.458904832601547241e-01,2.665214538574218750e-01,6.223706528544425964e-03,1.092537585645914078e-02,-7.865139842033386230e-02,-8.815785497426986694e-02,1.631669253110885620e-01,3.009580373764038086e-01,1.071740835905075073e-01,1.399090886116027832e-01,1.451601982116699219e-01
-1.159184053540229797e-01,-2.559814155101776123e-01,-1.344489492475986481e-02,7.945363968610763550e-02,-5.107567994855344296e-04,-3.090303950011730194e-02,1.791554242372512817e-01,1.220772340893745422e-01,8.192238956689834595e-02,-3.031902909278869629e-01,-7.428760826587677002e-02,-7.022615522146224976e-02,2.491865307092666626e-02,1.346498876810073853e-01,-6.848511844873428345e-02,1.261816620826721191e-01,-1.585694700479507446e-01,-1.067258492112159729e-01,-2.105475217103958130e-01,-4.281526058912277222e-02,-1.503900736570358276e-01,-1.170789226889610291e-01,2.629471383988857269e-02,-1.662979871034622192e-01,1.371934264898300171e-01,-1.200739815831184387e-01,-9.619997441768646240e-02,-2.794510498642921448e-02,-1.970113813877105713e-01,5.461353063583374023e-02,-1.482951790094375610e-01,-1.211665570735931396e-01,-4.164168611168861389e-02,6.351372599601745605e-02,8.745804429054260254e-02,-1.595602631568908691e-01,-1.563539654016494751e-01,-9.817168116569519043e-02,-1.276171207427978516e-01,-8.390300720930099487e-02,2.076007574796676636e-01,1.259288042783737183e-01,4.912394285202026367e-02,1.079486235976219177e-01,-2.626072764396667480e-01,-2.037691324949264526e-02,-6.832200288772583008e-02,3.839898481965065002e-02,1.967811258509755135e-03,-5.773336812853813171e-02,1.882095634937286377e-01,-3.681483864784240723e-02,-1.884113401174545288e-01,3.174855560064315796e-02,-1.818047612905502319e-01,-2.589004337787628174e-01,9.442004561424255371e-02,2.006219774484634399e-01,-1.041024923324584961e-01,5.592033732682466507e-03,-4.498613625764846802e-02,-5.097017437219619751e-02,-1.387310773134231567e-01,8.271246403455734253e-02,-3.252108767628669739e-02,1.221158429980278015e-01,1.001474931836128235e-01,-1.560287550091743469e-02,1.871594786643981934e-01,1.069027781486511230e-01,-2.490860410034656525e-02,-3.330514580011367798e-02,-3.027825951576232910e-01,5.192930251359939575e-02,-1.462047398090362549e-01,1.517688930034637451e-01,7.969460636377334595e-02,8.452478051185607910e-02,-1.080489978194236755e-01,-4.926132038235664368e-02,1.077593564987182617e-01,2.147870808839797974e-01,1.872915402054786682e-02,1.296521872282028198e-01,-1.953927986323833466e-02
-1.650527268648147583e-01,-2.136535048484802246e-01,2.683279290795326233e-02,-1.889206469058990479e-01,3.402129560708999634e-02,-2.513695694506168365e-02,2.091132402420043945e-01,1.478929370641708374e-01,-3.915204480290412903e-02,-3.181194663047790527e-01,-7.386168092489242554e-02,-1.557671129703521729e-01,-8.206183090806007385e-03,1.723081171512603760e-01,-5.522354692220687866e-02,1.823062002658843994e-01,-7.572421431541442871e-02,-1.896586865186691284e-01,-2.184974700212478638e-01,-1.002314463257789612e-01,-2.915153279900550842e-02,1.642569340765476227e-02,-8.910704404115676880e-03,-1.839827895164489746e-01,5.968928709626197815e-02,-8.074167370796203613e-02,-1.010857895016670227e-01,-1.097461804747581482e-01,3.615947812795639038e-02,4.705996438860893250e-02,-1.221514195203781128e-01,-1.059159040451049805e-01,4.480083286762237549e-02,2.480378933250904083e-02,1.887986063957214355e-01,-1.837857812643051147e-01,-1.852716654539108276e-01,-1.070375815033912659e-01,2.619141899049282074e-02,-2.447873950004577637e-01,2.436926513910293579e-01,1.425537914037704468e-01,-1.235824972391128540e-01,2.093846164643764496e-02,-3.131532371044158936e-01,5.985765531659126282e-02,-5.493902135640382767e-03,-8.366196602582931519e-02,1.710745692253112793e-01,-1.864634454250335693e-01,1.764079630374908447e-01,-6.633372604846954346e-02,-1.748025715351104736e-01,5.318249762058258057e-02,-1.840601563453674316e-01,-2.250945270061492920e-01,1.234370991587638855e-01,1.449095159769058228e-01,1.626430600881576538e-01,1.314994543790817261e-01,-5.446588620543479919e-03,-8.374536782503128052e-02,1.896289549767971039e-02,4.811129719018936157e-02,-1.820233534090220928e-03,-6.471063941717147827e-02,1.476264894008636475e-01,-1.988834589719772339e-01,2.071979790925979614e-01,1.675735414028167725e-01,-9.868042171001434326e-02,-1.576576009392738342e-02,-3.062179982662200928e-01,1.454050838947296143e-01,-3.913024067878723145e-02,-5.929441377520561218e-02,1.160018146038055420e-01,5.652339383959770203e-02,-1.802985556423664093e-02,5.982270464301109314e-02,8.284526318311691284e-02,2.447519265115261078e-02,2.422292716801166534e-02,6.086339056491851807e-02,9.300030767917633057e-02
2.553401887416839600e-01,1.286128908395767212e-01,-6.949719786643981934e-02,4.273029044270515442e-02,2.059005647897720337e-01,-2.722004950046539307e-01,-1.548967361450195312e-01,-1.317756175994873047e-01,6.792319566011428833e-02,-2.204205840826034546e-01,7.851130515336990356e-02,-1.281315833330154419e-01,-2.057821005582809448e-01,-2.142135519534349442e-03,-3.864780440926551819e-02,-1.305164843797683716e-01,5.512738227844238281e-02,8.731951564550399780e-02,-1.567004472017288208e-01,1.039631441235542297e-01,7.413652539253234863e-02,1.938174962997436523e-01,-3.402872383594512939e-02,-7.628077268600463867e-02,7.744467258453369141e-02,-5.059355404227972031e-03,-1.063700392842292786e-01,-9.202426671981811523e-02,1.172652393579483032e-01,1.296105831861495972e-01,-8.185874670743942261e-02,-1.141868606209754944e-01,5.895235389471054077e-02,-1.706686764955520630e-01,1.666868925094604492e-01,1.042039170861244202e-01,4.265839606523513794e-02,2.341710962355136871e-02,1.501925848424434662e-02,7.795325666666030884e-02,-1.313997805118560791e-01,-8.903202414512634277e-02,-1.126764044165611267e-01,-1.733330823481082916e-02,-1.010361164808273315e-01,2.290973961353302002e-01,1.798588931560516357e-01,3.859568759799003601e-02,1.330569982528686523e-01,1.888406127691268921e-01,2.035479545593261719e-01,-1.516775339841842651e-01,-4.483585059642791748e-01,-6.394875794649124146e-02,1.180898919701576233e-01,1.832821667194366455e-01,3.860033303499221802e-02,-9.057433903217315674e-02,7.304140180349349976e-02,-6.046096235513687134e-02,7.383737713098526001e-02,1.085762903094291687e-01,-4.199213534593582153e-02,-2.860444784164428711e-02,1.439261436462402344e-01,5.505804345011711121e-02,-8.114270120859146118e-02,-3.149527907371520996e-01,1.664011739194393158e-02,2.379273297265172005e-03,-3.202381357550621033e-02,-6.645765900611877441e-02,-1.544661819934844971e-01,2.459622770547866821e-01,-8.445687592029571533e-02,9.878688305616378784e-02,-3.545210957527160645e-01,-1.474083662033081055e-01,-1.165827512741088867e-01,1.623456627130508423e-01,7.525590807199478149e-02,-2.462873756885528564e-01,1.109685450792312622e-01,6.110916286706924438e-02,6.669581681489944458e-02
-1.043077558279037476e-02,-8.075807988643646240e-02,-7.517652213573455811e-02,-5.584290251135826111e-02,8.570845425128936768e-02,-2.305854111909866333e-01,7.857552915811538696e-02,1.836243122816085815e-01,2.756821922957897186e-02,-2.481376230716705322e-01,-1.558067947626113892e-01,-1.316745281219482422e-01,-1.687011867761611938e-02,2.177286706864833832e-02,-2.343932352960109711e-02,-1.416179686784744263e-01,-1.992299705743789673e-01,3.513969480991363525e-02,2.481892518699169159e-02,1.050551310181617737e-01,3.373691812157630920e-02,-7.771051675081253052e-02,-1.862064152956008911e-01,7.009493559598922729e-02,-7.313063740730285645e-02,1.061413437128067017e-02,-4.822495952248573303e-02,9.092529863119125366e-02,1.154013909399509430e-02,3.021806478500366211e-04,1.626429259777069092e-01,-1.705090999603271484e-01,-1.452745944261550903e-01,-7.901695370674133301e-02,4.349505528807640076e-02,-2.298026159405708313e-02,-4.849432036280632019e-02,1.650164872407913208e-01,-1.066366210579872131e-01,8.362621814012527466e-02,-4.569703713059425354e-02,1.634432971477508545e-01,-6.284894794225692749e-02,-8.458110690116882324e-02,-7.826837897300720215e-02,-7.304812967777252197e-02,9.549584239721298218e-03,1.503386646509170532e-01,-1.554917395114898682e-01,1.210582628846168518e-01,2.186143994331359863e-01,1.435919106006622314e-01,-3.420209884643554688e-01,-7.104274630546569824e-02,7.045630365610122681e-02,-1.802671849727630615e-01,1.181329637765884399e-01,3.852557763457298279e-02,-1.621593683958053589e-01,1.864742338657379150e-01,8.212491124868392944e-02,1.782101094722747803e-01,-5.238188058137893677e-02,2.164360284805297852e-01,4.630380775779485703e-03,-1.218102648854255676e-01,-6.476530432701110840e-02,-9.277676045894622803e-02,-1.633740514516830444e-01,-1.299061626195907593e-01,-4.697841405868530273e-02,-6.357254460453987122e-03,-2.087325006723403931e-01,-6.849323958158493042e-02,-2.410282492637634277e-01,2.558923065662384033e-01,-2.155098617076873779e-01,-1.828245520591735840e-01,-6.533539295196533203e-02,-1.525228470563888550e-01,-1.379802078008651733e-01,2.772399783134460449e-01,4.809087514877319336e-02,1.399897783994674683e-01,-8.027208596467971802e-02
-1.827261000871658325e-01,-1.666855514049530029e-01,-4.399053007364273071e-02,-1.048231720924377441e-01,1.390015333890914917e-01,-2.015454620122909546e-01,1.951919645071029663e-01,1.084602549672126770e-01,-3.976402059197425842e-02,-3.148910999298095703e-01,9.215356409549713135e-02,-7.733947038650512695e-02,1.528426110744476318e-01,2.508501522243022919e-02,8.136952668428421021e-02,2.897985093295574188e-02,-1.533213406801223755e-01,-1.296497881412506104e-02,2.066277666017413139e-03,3.044355846941471100e-02,1.404260694980621338e-01,-1.022167727351188660e-01,-1.888363361358642578e-01,5.011430755257606506e-02,4.446665197610855103e-02,-9.953293204307556152e-02,-2.730524865910410881e-03,1.106178387999534607e-02,-1.379206627607345581e-01,-1.026488281786441803e-02,6.092238426208496094e-02,-2.166492193937301636e-01,-1.899295151233673096e-01,-1.099139973521232605e-01,1.126759499311447144e-01,-1.585946232080459595e-02,-1.391894370317459106e-01,1.250275820493698120e-01,-1.474289894104003906e-01,1.198379248380661011e-01,3.806861862540245056e-02,1.677576601505279541e-01,-1.271827891469001770e-02,-6.301160901784896851e-02,-1.329008042812347412e-01,-7.696792483329772949e-02,5.641069263219833374e-03,4.959284886717796326e-02,-9.283149987459182739e-02,1.202317550778388977e-01,2.961255311965942383e-01,1.187766641378402710e-01,-3.107675313949584961e-01,-2.215835452079772949e-02,3.149497136473655701e-02,-1.837308406829833984e-01,1.479920446872711182e-01,-5.269020330160856247e-03,-1.202519536018371582e-01,2.246000617742538452e-01,-1.974868588149547577e-02,1.053577885031700134e-01,-8.778547495603561401e-02,7.217235863208770752e-03,-7.528337091207504272e-02,1.262158751487731934e-01,3.138150647282600403e-02,-3.367103636264801025e-02,-4.296093434095382690e-02,-1.710454523563385010e-01,4.059835523366928101e-02,-2.913148887455463409e-02,-2.111456990242004395e-01,-1.070107817649841309e-01,-2.205284833908081055e-01,1.930319219827651978e-01,-1.798186451196670532e-01,-1.168190464377403259e-01,-7.408765703439712524e-02,-1.327894479036331177e-01,1.280391663312911987e-01,3.256974816322326660e-01,1.209717541933059692e-01,1.387939006090164185e-01,-1.223863847553730011e-02
