-2.500106096267700195e-01,-2.434715330600738525e-01,-1.499328762292861938e-01,-2.060319185256958008e-01,9.254000782966613770e-01,5.309587717056274414e-01,7.515183687210083008e-01,4.828484654426574707e-01
-4.952429533004760742e-01,-7.568501830101013184e-01,3.571248427033424377e-02,8.853752613067626953e-01,-4.020200669765472412e-01,3.993658721446990967e-01,3.922029435634613037e-01,7.236980646848678589e-02
2.846559882164001465e-01,-5.615569651126861572e-02,-4.018201231956481934e-01,-7.229238748550415039e-01,5.861912965774536133e-01,6.935669183731079102e-01,3.217687010765075684e-01,6.546790897846221924e-02
-5.538238286972045898e-01,-6.038634777069091797e-01,-3.968587517738342285e-02,7.944483160972595215e-01,-4.572107791900634766e-01,3.670674860477447510e-01,5.150287151336669922e-01,3.354623913764953613e-01
5.263028740882873535e-01,-1.402963697910308838e-02,-5.048328042030334473e-01,-5.762171465903520584e-03,-7.343015670776367188e-01,5.507385730743408203e-01,5.323610901832580566e-01,-3.014551848173141479e-02
7.745985388755798340e-01,-8.201985806226730347e-02,-6.600091457366943359e-01,-1.362010091543197632e-01,-2.116378992795944214e-01,6.487993597984313965e-01,7.781220674514770508e-01,-4.085904061794281006e-01
5.823365449905395508e-01,9.716430306434631348e-02,-5.283389091491699219e-01,-8.578394055366516113e-01,3.087530732154846191e-01,7.701721787452697754e-01,2.349820584058761597e-01,5.626028776168823242e-02
7.221816778182983398e-01,2.563656568527221680e-01,-8.051007986068725586e-01,-4.243680536746978760e-01,1.647994816303253174e-01,6.999769210815429688e-01,8.812687993049621582e-01,-2.975958585739135742e-01
7.447171807289123535e-01,2.411310821771621704e-01,-8.052697181701660156e-01,-3.330592215061187744e-01,2.424963936209678650e-02,6.808720231056213379e-01,8.841181397438049316e-01,-3.558683991432189941e-01
8.268008232116699219e-01,1.880427300930023193e-01,-6.694319844245910645e-01,-5.873545408248901367e-01,-3.737860918045043945e-01,7.575085163116455078e-01,4.045540094375610352e-01,5.307450890541076660e-02
-3.084485530853271484e-01,-4.831336140632629395e-01,-1.467014551162719727e-01,7.541617751121520996e-01,-6.554105281829833984e-01,3.791264593601226807e-01,5.349516868591308594e-01,2.283530235290527344e-01
5.479394197463989258e-01,-1.302151978015899658e-01,-5.806361436843872070e-01,2.100015133619308472e-01,-5.023793578147888184e-01,5.511723756790161133e-01,7.520345449447631836e-01,-4.370304048061370850e-01
-2.640928328037261963e-01,-7.022411823272705078e-01,3.723891824483871460e-02,-3.926410973072052002e-01,7.162019014358520508e-01,6.774376630783081055e-01,2.194747030735015869e-01,4.205685853958129883e-01
-3.718228340148925781e-01,-5.321114659309387207e-01,-1.625674962997436523e-02,7.075488567352294922e-01,-6.122143268585205078e-01,3.985666930675506592e-01,5.524567365646362305e-01,7.097488641738891602e-01
-8.683416247367858887e-01,-4.551164805889129639e-01,7.785633951425552368e-02,6.280024051666259766e-01,1.804034858942031860e-01,1.591125130653381348e-01,7.363083362579345703e-01,7.705742120742797852e-01
1.540990620851516724e-01,5.363806709647178650e-02,-2.990579009056091309e-01,-9.074544534087181091e-03,-4.321518838405609131e-01,4.803848639130592346e-02,9.711213111877441406e-01,-1.615426987409591675e-01
4.127084612846374512e-01,-2.146116495132446289e-01,-5.006781220436096191e-01,3.730817437171936035e-01,-5.972770452499389648e-01,5.090730190277099609e-01,6.896532177925109863e-01,-4.013948738574981689e-01
2.737784385681152344e-02,-4.775261580944061279e-01,-2.474025785923004150e-01,7.231673002243041992e-01,-6.605393886566162109e-01,4.347499012947082520e-01,5.380146503448486328e-01,-1.989523917436599731e-01
1.608512550592422485e-01,-7.256459444761276245e-02,-3.249459266662597656e-01,-4.943627417087554932e-01,8.804343938827514648e-01,6.526242494583129883e-01,8.032249212265014648e-01,1.998490393161773682e-01
7.169609069824218750e-01,2.802965939044952393e-01,-8.666979670524597168e-01,-3.467726707458496094e-01,9.346009790897369385e-02,6.127312183380126953e-01,8.618656992912292480e-01,-2.738007903099060059e-01
-7.656176090240478516e-01,-7.704114317893981934e-01,1.152493581175804138e-01,2.696461081504821777e-01,5.873306989669799805e-01,6.147848367691040039e-01,1.383287459611892700e-01,4.028037488460540771e-01
-5.573859214782714844e-01,1.798594254069030285e-03,-1.218449026346206665e-01,9.431614875793457031e-01,-2.749885618686676025e-01,5.611057281494140625e-01,6.085610389709472656e-01,2.216974198818206787e-01
-8.191024065017700195e-01,-5.085180401802062988e-01,1.612827647477388382e-03,6.435796022415161133e-01,3.877430036664009094e-02,1.938883811235427856e-01,6.984415054321289062e-01,8.866908550262451172e-01
7.497375011444091797e-01,1.002100259065628052e-01,-7.209598422050476074e-01,-4.182401001453399658e-01,2.072380632162094116e-01,7.222465276718139648e-01,8.696190714836120605e-01,-3.225258588790893555e-01
2.311124652624130249e-01,-4.760126397013664246e-02,-4.320074617862701416e-01,3.028531074523925781e-01,-9.148983955383300781e-01,5.011267066001892090e-01,5.086892247200012207e-01,3.633110821247100830e-01
5.566027760505676270e-01,8.279646933078765869e-02,-5.182546973228454590e-01,-8.593648672103881836e-01,3.373372852802276611e-01,7.703005075454711914e-01,2.342572361230850220e-01,5.424756184220314026e-02
1.529497951269149780e-01,6.263327598571777344e-02,-6.249935626983642578e-01,-5.469866991043090820e-01,8.413867950439453125e-01,6.285365819931030273e-01,7.095152139663696289e-01,3.784781992435455322e-01
-4.057903587818145752e-01,-3.272777795791625977e-01,5.892530456185340881e-02,-6.207223609089851379e-02,9.016604423522949219e-01,5.084901452064514160e-01,7.439295053482055664e-01,5.107675194740295410e-01
-7.950226664543151855e-01,-4.963948428630828857e-01,-1.701585948467254639e-02,4.627419412136077881e-01,4.159906208515167236e-01,3.028371930122375488e-01,6.695778369903564453e-01,9.142289161682128906e-01
-8.101924061775207520e-01,-5.127055644989013672e-01,-1.593491248786449432e-02,4.748921394348144531e-01,3.783761560916900635e-01,2.922977209091186523e-01,6.748139858245849609e-01,9.075774550437927246e-01
2.632137238979339600e-01,1.227590218186378479e-01,-6.896405220031738281e-01,-5.864284038543701172e-01,7.816820740699768066e-01,6.417305469512939453e-01,7.433029413223266602e-01,2.714229822158813477e-01
-8.388451337814331055e-01,-6.526710987091064453e-01,2.636123262345790863e-02,4.850143492221832275e-01,4.802430272102355957e-01,5.257200598716735840e-01,2.688038647174835205e-01,5.433279275894165039e-01
1.431444287300109863e-01,-1.584295928478240967e-02,-4.067674279212951660e-01,-4.933771193027496338e-01,8.833842277526855469e-01,6.606221795082092285e-01,7.993965148925781250e-01,2.470654100179672241e-01
7.846989631652832031e-01,2.161071598529815674e-01,-6.273791790008544922e-01,-4.564623832702636719e-01,-4.806725978851318359e-01,7.203936576843261719e-01,3.413001894950866699e-01,1.055738106369972229e-01
2.854318618774414062e-01,-2.810791507363319397e-02,-3.838064074516296387e-01,-5.356200933456420898e-01,8.196037411689758301e-01,6.800359487533569336e-01,8.190265297889709473e-01,1.127457469701766968e-01
-2.323617041110992432e-01,-4.235548377037048340e-01,-1.181757077574729919e-01,-4.126746952533721924e-01,7.950833439826965332e-01,7.108345031738281250e-01,1.323305219411849976e-01,3.229274153709411621e-01
-2.563786208629608154e-01,-6.327372789382934570e-01,-9.059346467256546021e-02,8.466591238975524902e-01,-5.684313774108886719e-01,3.928571045398712158e-01,4.609347283840179443e-01,-6.878907978534698486e-02
-5.724169015884399414e-01,-7.628440260887145996e-01,8.357482147403061390e-04,8.857045769691467285e-01,-3.269533514976501465e-01,4.386857450008392334e-01,3.141606748104095459e-01,1.625092476606369019e-01
7.097075134515762329e-02,-4.342751801013946533e-01,-2.854057848453521729e-01,6.937818527221679688e-01,-6.711930632591247559e-01,4.311223924160003662e-01,5.642172098159790039e-01,-2.509537935256958008e-01
-5.035522580146789551e-01,3.893436491489410400e-01,4.340687394142150879e-02,8.194167912006378174e-02,-4.293921291828155518e-01,2.548377811908721924e-01,5.873842239379882812e-01,2.971549630165100098e-01
8.448413610458374023e-01,-4.764091968536376953e-02,-7.937850952148437500e-01,-4.825101494789123535e-01,-3.913030773401260376e-02,5.589661598205566406e-01,4.303944110870361328e-01,3.876846432685852051e-01
4.718152061104774475e-02,-3.132447600364685059e-01,-3.809632658958435059e-01,-5.548995137214660645e-01,6.524896621704101562e-01,4.824495613574981689e-01,7.364941239356994629e-01,-4.937820881605148315e-02
-5.611584186553955078e-01,3.341934680938720703e-01,1.371509134769439697e-01,-2.507385984063148499e-02,-3.686107695102691650e-01,2.675803005695343018e-01,6.490769386291503906e-01,3.071697950363159180e-01
-1.252725571393966675e-01,-1.859667748212814331e-01,-2.021367996931076050e-01,-3.123772144317626953e-01,9.307373762130737305e-01,5.715930461883544922e-01,7.667154073715209961e-01,3.948625326156616211e-01
-6.880592107772827148e-01,-8.527403473854064941e-01,2.299335896968841553e-01,2.550176084041595459e-01,5.865280628204345703e-01,5.635700225830078125e-01,2.151379436254501343e-01,3.965554833412170410e-01
-5.396950244903564453e-02,-2.147776931524276733e-01,-4.302614927291870117e-01,9.678412228822708130e-03,-7.388198282569646835e-03,6.518975496292114258e-01,3.510201573371887207e-01,1.462587416172027588e-01
-5.103860497474670410e-01,-8.876140117645263672e-01,5.413901805877685547e-01,2.177828364074230194e-02,5.405129790306091309e-01,6.510896682739257812e-01,6.359062194824218750e-01,6.757615208625793457e-01
7.333645820617675781e-01,-7.402504794299602509e-03,-6.931242942810058594e-01,-9.041438996791839600e-02,-2.439688295125961304e-01,6.319278478622436523e-01,8.276097774505615234e-01,-4.481073915958404541e-01
-7.488504648208618164e-01,-4.626871943473815918e-01,-2.799868769943714142e-02,3.647979199886322021e-01,5.809943675994873047e-01,3.469128608703613281e-01,6.703225374221801758e-01,8.861659169197082520e-01
7.136921286582946777e-01,1.593859344720840454e-01,-5.516853332519531250e-01,-3.919068574905395508e-01,-5.754523277282714844e-01,6.462627649307250977e-01,3.938482999801635742e-01,6.498103588819503784e-02
6.835923194885253906e-01,1.745605319738388062e-01,-5.821201801300048828e-01,-2.617807984352111816e-01,-6.666625738143920898e-01,6.648488640785217285e-01,3.898407220840454102e-01,1.484380364418029785e-01
1.503086090087890625e-01,-2.140321731567382812e-01,-2.419046163558959961e-01,4.102536141872406006e-01,-8.671253323554992676e-01,4.876087009906768799e-01,5.126361846923828125e-01,3.497275412082672119e-01
7.982909679412841797e-01,2.081071287393569946e-01,-6.153971552848815918e-01,-7.362514734268188477e-01,-7.080669701099395752e-02,7.799775004386901855e-01,2.655473351478576660e-01,9.270687401294708252e-02
-8.053914904594421387e-01,-6.017972826957702637e-01,-7.538130972534418106e-03,4.778177142143249512e-01,2.869811356067657471e-01,4.009447395801544189e-01,5.776582360267639160e-01,9.565896391868591309e-01
2.066957652568817139e-01,-4.031531512737274170e-01,-3.734157979488372803e-01,6.026354432106018066e-01,-6.797191500663757324e-01,4.636552333831787109e-01,5.231211781501770020e-01,-2.393051981925964355e-01
3.922000825405120850e-01,1.084036380052566528e-02,-4.460265934467315674e-01,-5.543543100357055664e-01,7.447370886802673340e-01,7.040207386016845703e-01,8.320668935775756836e-01,3.256314620375633240e-02
3.018402755260467529e-01,-2.842341363430023193e-01,-4.300189912319183350e-01,4.910615384578704834e-01,-6.459295749664306641e-01,4.784294366836547852e-01,6.456097364425659180e-01,-3.583399057388305664e-01
7.839675545692443848e-01,2.152564078569412231e-01,-6.206984519958496094e-01,-4.685047566890716553e-01,-4.698370099067687988e-01,7.171876430511474609e-01,3.414511680603027344e-01,9.861521422863006592e-02
-6.480181217193603516e-01,-3.198501840233802795e-02,-4.223394393920898438e-01,5.732862278819084167e-02,3.282210230827331543e-01,9.850233793258666992e-01,1.365045160055160522e-01,7.752475738525390625e-01
-4.999751746654510498e-01,-4.472256600856781006e-01,-1.103011071681976318e-01,6.927165389060974121e-01,-5.897158980369567871e-01,2.595429122447967529e-01,6.639350652694702148e-01,7.828115224838256836e-01
-4.788912534713745117e-01,-3.381528556346893311e-01,-2.455429174005985260e-02,2.756214700639247894e-02,8.583302497863769531e-01,5.365441441535949707e-01,5.445362329483032227e-01,5.058779120445251465e-01
-5.054907202720642090e-01,-4.508028924465179443e-01,-1.072419062256813049e-01,6.928744912147521973e-01,-5.800350904464721680e-01,2.578473091125488281e-01,6.635606288909912109e-01,7.886484861373901367e-01
7.584265619516372681e-02,-8.884986490011215210e-02,-3.063847422599792480e-01,-6.929939985275268555e-01,7.827389836311340332e-01,8.078327775001525879e-01,2.522050738334655762e-01,2.242966294288635254e-01
-3.031428158283233643e-01,-5.952998399734497070e-01,-1.413343846797943115e-01,7.745887041091918945e-01,-5.984100699424743652e-01,3.517319560050964355e-01,4.786505103111267090e-01,3.026538193225860596e-01
5.783841609954833984e-01,1.818970739841461182e-01,-7.177487611770629883e-01,9.445759654045104980e-02,-3.595697879791259766e-01,5.194092988967895508e-01,8.517875671386718750e-01,-4.218470454216003418e-01
-9.101308584213256836e-01,-3.572914898395538330e-01,2.960190363228321075e-02,5.828214287757873535e-01,3.152604028582572937e-02,5.009629130363464355e-01,7.340267300605773926e-01,6.016917228698730469e-01
5.041475296020507812e-01,2.716141007840633392e-02,-4.648874402046203613e-01,-8.707249760627746582e-01,4.947054982185363770e-01,8.409349322319030762e-01,2.318676114082336426e-01,1.464284807443618774e-01
-7.937609553337097168e-01,-7.359115481376647949e-01,2.684833854436874390e-02,7.059310674667358398e-01,3.665615245699882507e-02,3.926272392272949219e-01,3.908982574939727783e-01,5.986765623092651367e-01
5.549073219299316406e-01,5.219532847404479980e-01,-7.755857706069946289e-01,-1.757644563913345337e-01,-2.641098499298095703e-01,3.362075388431549072e-01,6.743863821029663086e-01,-6.236675381660461426e-02
6.619381308555603027e-01,1.454504281282424927e-01,-5.632248520851135254e-01,-8.302026987075805664e-01,1.595875918865203857e-01,7.596012353897094727e-01,2.620453238487243652e-01,2.716414257884025574e-02
8.058183193206787109e-01,-2.425973117351531982e-02,-6.741758584976196289e-01,-3.024413585662841797e-01,3.891521133482456207e-03,6.974015831947326660e-01,8.065136075019836426e-01,-3.765024542808532715e-01
-5.403201580047607422e-01,-4.632910788059234619e-01,-9.717220067977905273e-02,6.977813839912414551e-01,-5.399011373519897461e-01,2.503817081451416016e-01,6.667507886886596680e-01,8.058125376701354980e-01
-7.369815111160278320e-01,-5.334855914115905762e-01,-5.651973187923431396e-02,3.040886819362640381e-01,5.438189506530761719e-01,4.353555738925933838e-01,5.758422613143920898e-01,9.434503912925720215e-01
4.674257040023803711e-01,2.243386954069137573e-01,-7.905942797660827637e-01,-6.046282052993774414e-01,5.966945886611938477e-01,6.555287837982177734e-01,8.024649620056152344e-01,6.519580632448196411e-02
5.712257623672485352e-01,-1.292261481285095215e-01,-9.503861665725708008e-01,-3.952159583568572998e-01,-2.583486139774322510e-01,4.352359175682067871e-01,1.484319660812616348e-02,2.092151045799255371e-01
-8.333252668380737305e-01,-8.191179037094116211e-01,1.014755144715309143e-01,7.134928703308105469e-01,1.218194589018821716e-01,5.197291970252990723e-01,2.188808023929595947e-01,3.268245756626129150e-01
4.633126258850097656e-01,-2.670681476593017578e-02,-4.424427747726440430e-01,-8.461266160011291504e-01,5.151870846748352051e-01,7.940239906311035156e-01,1.709992289543151855e-01,1.732742637395858765e-01
-2.550789415836334229e-01,-3.540994822978973389e-01,-1.976513564586639404e-01,6.110395789146423340e-01,-7.914488911628723145e-01,3.225164115428924561e-01,6.212633848190307617e-01,6.467212438583374023e-01
6.771645545959472656e-01,4.432177916169166565e-02,-5.995287299156188965e-01,-5.160607695579528809e-01,4.222488105297088623e-01,7.433990240097045898e-01,8.426169157028198242e-01,-2.121259421110153198e-01
7.775001525878906250e-01,5.002261698246002197e-02,-7.298256754875183105e-01,-2.251789271831512451e-01,-7.795454561710357666e-02,6.743098497390747070e-01,8.492701053619384766e-01,-4.233144819736480713e-01
-2.558184266090393066e-01,-2.387981116771697998e-01,-8.993802964687347412e-02,-2.152554690837860107e-01,9.103682041168212891e-01,6.281883716583251953e-01,5.722628831863403320e-01,3.864210247993469238e-01
-6.164178848266601562e-01,-6.055594682693481445e-01,-1.978780375793576241e-03,-2.146690525114536285e-02,7.466402053833007812e-01,6.764346361160278320e-01,1.220263019204139709e-01,3.891445696353912354e-01
7.722972631454467773e-01,-3.098746761679649353e-02,-5.912573337554931641e-01,-8.023817539215087891e-01,1.727442294359207153e-01,6.864123344421386719e-01,2.155751585960388184e-01,2.835069596767425537e-01
-6.492397785186767578e-01,-7.873080968856811523e-01,3.130964189767837524e-02,8.711820840835571289e-01,-2.409106045961380005e-01,4.531484246253967285e-01,2.913482785224914551e-01,2.036157846450805664e-01
-2.088873088359832764e-01,-2.664418518543243408e-01,-2.792609333992004395e-01,6.124333143234252930e-01,-8.474410772323608398e-01,3.483923673629760742e-01,6.130404472351074219e-01,5.755872726440429688e-01
5.280898213386535645e-01,-2.000670284032821655e-01,-5.195536613464355469e-01,1.203921511769294739e-01,-6.603426933288574219e-01,5.697970390319824219e-01,5.565454363822937012e-01,-1.566556841135025024e-01
-8.404005169868469238e-01,-4.460360407829284668e-01,1.292028278112411499e-01,4.906883835792541504e-01,4.840984940528869629e-01,2.502925992012023926e-01,7.272694706916809082e-01,7.285192012786865234e-01
-1.193471997976303101e-01,-2.890347540378570557e-01,-2.237720936536788940e-01,-5.517477989196777344e-01,7.856376171112060547e-01,7.357628345489501953e-01,1.479070931673049927e-01,2.511640191078186035e-01
-2.250942587852478027e-02,-9.480496495962142944e-02,-3.258475661277770996e-01,-3.927683830261230469e-01,9.237690567970275879e-01,6.181790828704833984e-01,7.665885686874389648e-01,3.744166195392608643e-01
7.006247043609619141e-01,-6.378018856048583984e-02,-5.025456547737121582e-01,-5.904440283775329590e-01,3.742645978927612305e-01,7.975787520408630371e-01,8.029726743698120117e-01,-2.068875730037689209e-01
-8.178115487098693848e-01,-5.123396515846252441e-01,-2.470373362302780151e-02,6.603894233703613281e-01,-6.877005100250244141e-02,1.962428241968154907e-01,7.051230669021606445e-01,8.616691827774047852e-01
7.746348381042480469e-01,1.901685744524002075e-01,-5.982689857482910156e-01,-7.778706550598144531e-01,2.119924128055572510e-02,7.862125635147094727e-01,2.500135302543640137e-01,1.012673154473304749e-01
-4.166222214698791504e-01,-7.139594554901123047e-01,-5.342994257807731628e-02,8.832232952117919922e-01,-4.402532875537872314e-01,3.599844574928283691e-01,3.858702480792999268e-01,1.020742654800415039e-01
-4.102281332015991211e-01,-6.802418231964111328e-01,-1.333250850439071655e-01,8.393154740333557129e-01,-4.807690680027008057e-01,3.469108939170837402e-01,3.946909010410308838e-01,3.009192645549774170e-01
-6.136716008186340332e-01,-5.296503305435180664e-01,-4.580088704824447632e-02,7.506083697080612183e-02,7.564070820808410645e-01,5.743475556373596191e-01,3.344533145427703857e-01,5.957053899765014648e-01
6.651353836059570312e-01,-7.149793207645416260e-02,-6.302520036697387695e-01,4.339294508099555969e-02,-3.681983351707458496e-01,5.969231128692626953e-01,7.812635302543640137e-01,-4.382660090923309326e-01
4.582554697990417480e-01,2.214162610471248627e-02,-4.768750369548797607e-01,-8.539188504219055176e-01,4.627574980258941650e-01,7.762467861175537109e-01,2.090761661529541016e-01,9.115663170814514160e-02
2.279810607433319092e-01,-1.552293747663497925e-01,-3.256002664566040039e-01,-7.551496028900146484e-01,6.753386259078979492e-01,7.739858031272888184e-01,1.451541632413864136e-01,2.292723059654235840e-01
4.027688801288604736e-01,8.345004171133041382e-02,-5.415224432945251465e-01,-5.599085092544555664e-01,7.200821638107299805e-01,7.130573391914367676e-01,8.452666997909545898e-01,3.672157973051071167e-02
-8.170707225799560547e-01,-8.223062753677368164e-01,9.802567213773727417e-02,7.467900514602661133e-01,6.927328556776046753e-02,5.097718834877014160e-01,2.294685840606689453e-01,3.113506734371185303e-01
-6.069492697715759277e-01,-7.433578372001647949e-01,-3.101450204849243164e-01,-3.339157700538635254e-01,4.931124746799468994e-01,8.390477895736694336e-01,1.629664003849029541e-01,9.036690592765808105e-01
-6.316269636154174805e-01,-7.908448576927185059e-01,4.327745363116264343e-02,8.737558722496032715e-01,-2.667285799980163574e-01,4.555843472480773926e-01,3.134609758853912354e-01,1.937709450721740723e-01
-1.992864459753036499e-01,-2.645266056060791016e-01,-2.810190916061401367e-01,6.071548461914062500e-01,-8.507936000823974609e-01,3.512823581695556641e-01,6.106890439987182617e-01,5.731206536293029785e-01
3.426084816455841064e-01,-2.094919085502624512e-01,-3.220756053924560547e-01,-7.810602188110351562e-01,6.509749889373779297e-01,7.977436780929565430e-01,1.229527592658996582e-01,2.715306282043457031e-01
-4.099476635456085205e-01,-3.141847550868988037e-01,-9.414984285831451416e-02,-5.932092294096946716e-02,8.908832669258117676e-01,4.771613478660583496e-01,7.312304377555847168e-01,6.036039590835571289e-01
5.092124342918395996e-01,5.204890966415405273e-01,-6.892440319061279297e-01,-5.688434839248657227e-02,-3.336649835109710693e-01,3.332539200782775879e-01,7.152205705642700195e-01,-9.175647050142288208e-02
3.631473481655120850e-01,-3.578257560729980469e-02,-4.118667840957641602e-01,1.406918168067932129e-01,-8.902280330657958984e-01,5.140638947486877441e-01,5.018507838249206543e-01,2.919819056987762451e-01
6.985511779785156250e-01,1.155283451080322266e-01,-6.950194835662841797e-01,-4.849798679351806641e-01,3.444996178150177002e-01,7.355470061302185059e-01,8.704102635383605957e-01,-2.511863410472869873e-01
-1.361377388238906860e-01,-9.068762511014938354e-02,1.185633540153503418e-01,-6.167217493057250977e-01,-2.069621831178665161e-01,1.192439943552017212e-01,7.733091115951538086e-01,3.332674205303192139e-01
-7.354583740234375000e-01,-4.849412739276885986e-01,-4.660150781273841858e-02,7.159278392791748047e-01,-2.790239155292510986e-01,1.841703951358795166e-01,7.000209689140319824e-01,8.514092564582824707e-01
-4.799544811248779297e-01,-6.359199881553649902e-01,-4.990652576088905334e-02,8.271702527999877930e-01,-4.847574830055236816e-01,4.175280630588531494e-01,4.526850581169128418e-01,2.227628082036972046e-01
7.366904020309448242e-01,1.876499652862548828e-01,-5.935155153274536133e-01,-7.643587589263916016e-01,-3.181545063853263855e-02,7.449254989624023438e-01,2.928518950939178467e-01,1.105663366615772247e-02
-7.335035204887390137e-01,-5.268406867980957031e-01,-4.290096834301948547e-02,6.678023338317871094e-01,-1.943868696689605713e-01,2.229518890380859375e-01,6.725168228149414062e-01,8.969244360923767090e-01
-7.942653298377990723e-01,-8.677296042442321777e-01,1.689829379320144653e-01,7.228138446807861328e-01,7.876241952180862427e-02,4.742829799652099609e-01,2.666544914245605469e-01,2.904838919639587402e-01
-3.658279478549957275e-01,-2.967073321342468262e-01,-1.005546525120735168e-01,-1.024518907070159912e-01,9.040696024894714355e-01,4.924658238887786865e-01,7.378429174423217773e-01,5.628902912139892578e-01
-4.090387523174285889e-01,-2.971204817295074463e-01,-1.449480354785919189e-01,-5.039455741643905640e-02,8.837105631828308105e-01,4.883313179016113281e-01,7.076900005340576172e-01,6.658620834350585938e-01
7.765763401985168457e-01,9.113808628171682358e-04,-6.853929162025451660e-01,-3.696237206459045410e-01,4.094712063670158386e-02,7.268075942993164062e-01,8.309202194213867188e-01,-3.594468533992767334e-01
5.882068872451782227e-01,-1.315573155879974365e-01,-3.928423821926116943e-01,6.623171269893646240e-02,-2.407784461975097656e-01,4.455821514129638672e-01,5.091158747673034668e-01,-3.781115710735321045e-01
1.990086883306503296e-01,2.155249416828155518e-01,-5.812429785728454590e-01,-4.404257833957672119e-01,-4.120275676250457764e-01,1.040845364332199097e-01,8.683537840843200684e-01,-1.555543839931488037e-01
-6.141253709793090820e-01,-3.925730288028717041e-01,-6.952588260173797607e-02,1.786466836929321289e-01,7.637800574302673340e-01,4.204136431217193604e-01,6.782857179641723633e-01,8.098959326744079590e-01
-4.613384902477264404e-01,1.970092393457889557e-02,2.193129658699035645e-01,-5.812489986419677734e-01,-1.858777701854705811e-01,2.351779937744140625e-01,7.736436128616333008e-01,2.805752754211425781e-01
8.923763781785964966e-02,-2.340815216302871704e-01,-2.592209875583648682e-01,-6.724418401718139648e-01,7.372822761535644531e-01,7.588980197906494141e-01,1.356459408998489380e-01,2.583055198192596436e-01
-2.902579009532928467e-01,-6.601531505584716797e-01,-1.215085536241531372e-01,8.599403500556945801e-01,-5.322565436363220215e-01,3.575364351272583008e-01,4.168708324432373047e-01,3.161679953336715698e-02
-4.605889916419982910e-01,4.147405326366424561e-01,-7.171967998147010803e-03,1.224865838885307312e-01,-4.596608579158782959e-01,2.510768771171569824e-01,5.539008378982543945e-01,2.954936027526855469e-01
-1.820683479309082031e-01,-5.007969141006469727e-01,2.454882711172103882e-01,6.204785704612731934e-01,-3.669983893632888794e-02,3.375635743141174316e-01,9.026473760604858398e-01,1.154550239443778992e-01
