1.850018799304962158e-01,-3.178819715976715088e-01,5.686671659350395203e-02,1.785514354705810547e-01,1.401055455207824707e-01,-7.418147474527359009e-02,-8.355755358934402466e-02,-2.065791338682174683e-01,2.282264679670333862e-01,2.959501445293426514e-01,3.474855422973632812e-02,-1.098827049136161804e-01,-1.984500559046864510e-03,-1.168051809072494507e-01,3.285200893878936768e-01,-2.162798792123794556e-01,-1.059038490056991577e-01,1.052374392747879028e-01,2.493824809789657593e-01,-6.714145839214324951e-02,1.270406395196914673e-01,-3.651698306202888489e-02,1.326406598091125488e-01,-2.858801186084747314e-01,-1.042692065238952637e-01,2.433981895446777344e-01,8.973148465156555176e-02,-1.616116017103195190e-01,1.677713729441165924e-02,-3.875073790550231934e-02,1.700331270694732666e-01,-7.178241014480590820e-02,-1.816947385668754578e-02,7.682290673255920410e-02,1.592019759118556976e-02,-2.004688382148742676e-01,4.162656888365745544e-02,4.808393865823745728e-02,-1.028942689299583435e-01,1.703926920890808105e-01,5.242660641670227051e-02,-1.651510968804359436e-02,-2.661399543285369873e-01,-5.966876447200775146e-02,-3.250550925731658936e-01,-1.575111150741577148e-01,1.994823515415191650e-01,1.244580820202827454e-01,1.186561807990074158e-01,1.883667111396789551e-01,-1.258243769407272339e-01,3.135631382465362549e-01,3.020927542820572853e-03,2.112710028886795044e-01,4.000810906291007996e-02,-1.095371544361114502e-01,2.492348551750183105e-01,-2.654314339160919189e-01,-2.644656896591186523e-01,-2.084401622414588928e-02,1.727124899625778198e-01,-1.953600794076919556e-01,-1.972344517707824707e-01,2.131366431713104248e-01
4.890882223844528198e-02,1.858272254467010498e-01,-1.616897135972976685e-01,-1.203273516148328781e-02,2.224444746971130371e-01,1.617579758167266846e-01,-3.522817278280854225e-03,3.474631905555725098e-01,-6.709446012973785400e-02,2.382233738899230957e-01,-2.802411913871765137e-01,5.207335576415061951e-02,1.460872739553451538e-01,2.937160134315490723e-01,-2.170698940753936768e-01,2.844787240028381348e-01,-1.495225131511688232e-01,-1.545566618442535400e-01,2.651437222957611084e-01,-1.115178167819976807e-01,-1.939079016447067261e-01,-1.252972930669784546e-01,-2.953092455863952637e-01,1.205530837178230286e-01,-1.879632920026779175e-01,-1.671471446752548218e-01,8.841940760612487793e-02,-2.798255980014801025e-01,-4.446195811033248901e-02,-2.342213243246078491e-01,1.254587024450302124e-01,1.333380788564682007e-01,4.100069701671600342e-01,-8.426100015640258789e-02,-2.258075177669525146e-01,2.356394529342651367e-01,4.379009827971458435e-03,1.612635105848312378e-01,-1.818679571151733398e-01,6.274385843425989151e-03,7.640412449836730957e-02,2.755343914031982422e-01,-1.170766949653625488e-01,7.753124833106994629e-02,8.790354430675506592e-02,1.295657008886337280e-01,-7.462972402572631836e-02,1.556513905525207520e-01,-1.053297892212867737e-01,1.946779936552047729e-01,-2.132744491100311279e-01,-1.168618500232696533e-01,8.169136941432952881e-03,1.280255466699600220e-01,-4.430861771106719971e-02,1.579974144697189331e-01,1.086031645536422729e-01,1.610854566097259521e-01,3.620506525039672852e-01,-9.993094205856323242e-02,1.921541839838027954e-01,1.659784018993377686e-01,3.987014666199684143e-02,1.352897286415100098e-01
2.001244127750396729e-01,-2.625338137149810791e-01,1.583579741418361664e-02,2.964676916599273682e-01,1.561956703662872314e-01,-6.685711443424224854e-02,-1.041963696479797363e-01,-1.066464260220527649e-01,6.140708923339843750e-02,1.681647598743438721e-01,-5.160162597894668579e-02,1.546480343677103519e-03,5.141273140907287598e-05,-1.122883334755897522e-01,3.119041025638580322e-01,-1.957609951496124268e-01,-7.121098786592483521e-02,1.751575469970703125e-01,1.329881250858306885e-01,3.478838503360748291e-02,1.830833852291107178e-01,8.477842062711715698e-02,2.071573138236999512e-01,-2.816369831562042236e-01,-1.461150031536817551e-02,8.574668318033218384e-02,1.764888167381286621e-01,-1.360889226198196411e-01,-2.063334435224533081e-01,1.099110245704650879e-01,6.144524738192558289e-02,-4.503707587718963623e-02,1.170648075640201569e-02,5.308024585247039795e-02,-1.348006632179021835e-02,-2.497621625661849976e-01,1.946339607238769531e-01,-1.263758093118667603e-01,3.717569261789321899e-02,-8.167285472154617310e-02,7.392318546772003174e-02,6.348175555467605591e-02,-3.415272235870361328e-01,-2.718464098870754242e-02,-3.180600404739379883e-01,-7.776859402656555176e-02,2.958575487136840820e-01,1.040774360299110413e-01,7.400009781122207642e-02,1.709269136190414429e-01,2.064112946391105652e-02,3.495793640613555908e-01,1.123649105429649353e-01,1.647106409072875977e-01,-2.685000188648700714e-03,-1.012733876705169678e-01,1.977842748165130615e-01,-2.019302695989608765e-01,-1.188801378011703491e-01,6.071610748767852783e-02,1.788947433233261108e-01,-2.187955379486083984e-01,-2.372666150331497192e-01,2.124067246913909912e-01
1.815572977066040039e-01,-3.108380734920501709e-01,-3.337303875014185905e-03,3.266926109790802002e-01,-1.168323978781700134e-01,-2.247174642980098724e-02,-1.083547398447990417e-01,-3.496120125055313110e-02,6.800070405006408691e-02,-5.491320509463548660e-03,1.932130567729473114e-02,4.516559839248657227e-02,2.760582268238067627e-01,-2.373779118061065674e-01,3.284372091293334961e-01,-8.381691575050354004e-02,-1.632709950208663940e-01,1.919894218444824219e-01,1.601799130439758301e-01,-9.766109287738800049e-02,9.953261911869049072e-02,-1.189156714826822281e-02,6.139622628688812256e-02,-1.548642814159393311e-01,-2.896138727664947510e-01,1.539203375577926636e-01,1.162410452961921692e-01,-2.010201513767242432e-01,1.070830971002578735e-01,-4.295441787689924240e-03,1.571021676063537598e-01,-4.167658090591430664e-02,4.503573849797248840e-02,2.470884472131729126e-01,1.075298562645912170e-01,-2.791228294372558594e-01,2.109005004167556763e-01,-2.249055728316307068e-02,4.146979376673698425e-02,-5.115272849798202515e-02,1.486769616603851318e-01,-3.036689013242721558e-02,-3.308824896812438965e-01,-8.154641091823577881e-02,-2.537057697772979736e-01,1.542509254068136215e-02,2.671424746513366699e-01,2.190256863832473755e-01,-1.109442412853240967e-01,1.266182512044906616e-01,-1.376830339431762695e-01,3.233965933322906494e-01,5.103306844830513000e-02,6.224998831748962402e-02,-2.457178011536598206e-02,-1.032654196023941040e-01,2.625916898250579834e-01,-1.069938763976097107e-01,-2.431015074253082275e-01,-1.325660943984985352e-01,1.030684337019920349e-01,-2.098540812730789185e-01,-9.087928384542465210e-02,2.086507230997085571e-01
4.374508932232856750e-02,-2.623313367366790771e-01,-4.725828475784510374e-04,2.416861206293106079e-01,-1.287245005369186401e-01,-1.301796585321426392e-01,1.136224940419197083e-01,3.047093190252780914e-02,2.359734177589416504e-01,3.912188708782196045e-01,-1.249730065464973450e-01,-6.245476379990577698e-02,8.149196207523345947e-02,7.841333746910095215e-02,2.014431953430175781e-01,1.117666810750961304e-01,-8.193383365869522095e-02,2.782949805259704590e-01,-6.463622301816940308e-02,-1.502920687198638916e-01,-3.450634181499481201e-01,-2.741527371108531952e-02,-1.211527585983276367e-01,1.001761704683303833e-01,-2.751958668231964111e-01,-9.162135422229766846e-02,-1.708179116249084473e-01,-2.252184599637985229e-01,-7.973653823137283325e-02,-3.818681836128234863e-02,2.749240994453430176e-01,2.236916124820709229e-01,2.031722664833068848e-02,-2.564218342304229736e-01,-1.749419271945953369e-01,-4.770785868167877197e-01,2.991750836372375488e-01,-1.840009838342666626e-01,-5.110617727041244507e-02,-2.222433686256408691e-01,-2.966995239257812500e-01,-8.603446930646896362e-02,-2.090314775705337524e-01,-2.244281470775604248e-01,-3.686066865921020508e-01,-2.600375562906265259e-02,1.327583342790603638e-01,-1.770178079605102539e-01,1.718483120203018188e-01,-6.224188208580017090e-02,-5.448591709136962891e-02,1.838766336441040039e-01,1.403547078371047974e-01,-2.980726771056652069e-02,-2.133366167545318604e-01,-1.059169769287109375e-01,1.722698658704757690e-01,-2.104009091854095459e-01,2.212394326925277710e-01,-4.214788600802421570e-02,1.192191243171691895e-01,3.253640830516815186e-01,5.878335237503051758e-02,8.153554797172546387e-02
2.035687714815139771e-01,-2.540633082389831543e-01,5.859688669443130493e-02,2.472436875104904175e-01,1.096170395612716675e-01,-1.425625681877136230e-01,-1.414534151554107666e-01,-2.033974677324295044e-01,8.511480689048767090e-02,2.681449949741363525e-01,-9.037402272224426270e-02,-2.720827795565128326e-02,-1.473567634820938110e-01,-1.003570184111595154e-01,3.188248574733734131e-01,-1.629217118024826050e-01,-1.176871657371520996e-01,1.812542825937271118e-01,-2.369286306202411652e-02,1.137660890817642212e-01,1.000577136874198914e-01,6.988836824893951416e-02,2.287279963493347168e-01,-3.299369215965270996e-01,-4.916825890541076660e-02,-5.820209532976150513e-02,1.621960699558258057e-01,-6.162502616643905640e-02,-1.443030834197998047e-01,8.440030366182327271e-02,1.284453868865966797e-01,2.817604690790176392e-02,-8.831194788217544556e-02,9.039708226919174194e-02,-1.086960360407829285e-01,-2.626067698001861572e-01,1.054699867963790894e-01,-1.285913586616516113e-01,4.602619633078575134e-02,-6.115066632628440857e-02,7.225081324577331543e-02,3.209179639816284180e-02,-3.308712542057037354e-01,-1.060390770435333252e-01,-3.221101760864257812e-01,-9.235003590583801270e-02,2.360116690397262573e-01,1.695596128702163696e-01,9.273239225149154663e-02,1.068608239293098450e-01,-1.042528897523880005e-01,3.541926443576812744e-01,5.563307181000709534e-02,2.130759954452514648e-01,-5.479992367327213287e-03,-9.279514849185943604e-02,1.147964149713516235e-01,-2.168545275926589966e-01,3.645952045917510986e-02,1.008682101964950562e-01,2.050253152847290039e-01,-6.521651893854141235e-02,-1.962073445320129395e-01,2.352205216884613037e-01
1.887533068656921387e-01,-3.284412026405334473e-01,5.534491315484046936e-02,2.251325100660324097e-01,1.098943799734115601e-01,-8.693708479404449463e-02,-2.624872513115406036e-02,-1.951672136783599854e-01,2.215486317873001099e-01,2.516809701919555664e-01,4.648839682340621948e-02,-9.583692252635955811e-02,4.205901175737380981e-02,-1.199266910552978516e-01,3.251046836376190186e-01,-2.047839760780334473e-01,-1.082854494452476501e-01,1.047595664858818054e-01,2.364135533571243286e-01,-1.100572198629379272e-01,9.440943598747253418e-02,-2.756753377616405487e-02,1.303934305906295776e-01,-2.831057012081146240e-01,-1.379602104425430298e-01,2.740317583084106445e-01,9.412793070077896118e-02,-1.843859106302261353e-01,5.020244419574737549e-02,-5.560860037803649902e-02,1.487685143947601318e-01,-1.045795008540153503e-01,3.490437520667910576e-03,8.405134826898574829e-02,4.048661515116691589e-02,-2.178270369768142700e-01,3.408958017826080322e-02,6.600985676050186157e-02,-6.905746459960937500e-02,1.684492528438568115e-01,7.815262675285339355e-02,-2.781649865210056305e-02,-2.618073225021362305e-01,-6.161500141024589539e-02,-3.259587883949279785e-01,-1.286305934190750122e-01,1.557910144329071045e-01,1.427873373031616211e-01,1.096224784851074219e-01,2.141043543815612793e-01,-1.090325787663459778e-01,3.220779299736022949e-01,-1.070048566907644272e-02,1.836227476596832275e-01,2.899471297860145569e-02,-8.782914280891418457e-02,2.597385346889495850e-01,-2.496165186166763306e-01,-2.774390578269958496e-01,-5.862592160701751709e-02,1.386116296052932739e-01,-1.839274317026138306e-01,-1.920625716447830200e-01,2.206266075372695923e-01
3.657905012369155884e-02,9.307073056697845459e-02,-2.424551844596862793e-01,-5.694767460227012634e-02,2.163040786981582642e-01,1.317684799432754517e-01,6.338828802108764648e-02,2.741504609584808350e-01,-1.589674968272447586e-03,2.329264432191848755e-01,-2.929028272628784180e-01,2.737671695649623871e-02,1.909896880388259888e-01,2.534619271755218506e-01,-2.350707501173019409e-01,2.239164710044860840e-01,-2.027953416109085083e-01,-1.977089196443557739e-01,1.899751126766204834e-01,-1.038674637675285339e-01,-1.404683142900466919e-01,-4.588835686445236206e-02,-2.950027287006378174e-01,5.125519260764122009e-02,-1.697127521038055420e-01,-1.075944751501083374e-01,1.244847327470779419e-01,-2.970269620418548584e-01,-9.511307626962661743e-02,-2.799702584743499756e-01,3.138111904263496399e-02,1.722407191991806030e-01,3.862271308898925781e-01,-1.708690226078033447e-01,-2.493596971035003662e-01,1.865165829658508301e-01,9.270480833947658539e-03,2.253884673118591309e-01,-1.732024401426315308e-01,4.646423086524009705e-02,-6.935395766049623489e-03,3.030312359333038330e-01,-1.312885582447052002e-01,8.611033856868743896e-02,1.616529971361160278e-01,1.788318157196044922e-01,-9.829823672771453857e-02,3.722627088427543640e-02,-1.974049061536788940e-01,1.854427605867385864e-01,-1.927874237298965454e-01,-2.948700450360774994e-02,2.129426971077919006e-02,1.761943548917770386e-01,2.167239412665367126e-02,2.024718672037124634e-01,1.345468014478683472e-01,1.035862937569618225e-01,3.448109924793243408e-01,-7.083007693290710449e-02,1.514538526535034180e-01,1.019218042492866516e-01,-1.248975284397602081e-02,1.795092672109603882e-01
1.170143112540245056e-01,-7.587067782878875732e-02,8.536578714847564697e-02,3.835203498601913452e-02,-5.824592709541320801e-02,3.686364740133285522e-02,2.481934800744056702e-02,1.425659656524658203e-01,8.244204521179199219e-02,-9.529739618301391602e-02,-2.295068204402923584e-01,2.582777738571166992e-01,-2.658425085246562958e-02,2.127735167741775513e-01,1.796301454305648804e-01,2.395833432674407959e-01,3.155145794153213501e-02,3.463857173919677734e-01,1.025111321359872818e-02,1.507118940353393555e-01,-1.060992404818534851e-01,-5.072696879506111145e-02,-2.213223576545715332e-01,6.794533133506774902e-02,-3.094007372856140137e-01,-2.264919281005859375e-01,1.015928313136100769e-01,-8.643130213022232056e-02,-2.049781829118728638e-01,-7.542386651039123535e-02,1.839179843664169312e-01,4.014315083622932434e-02,1.785969883203506470e-01,-1.792245209217071533e-01,1.222398504614830017e-01,-2.134981602430343628e-01,1.481798142194747925e-01,-1.459165215492248535e-01,2.276164442300796509e-01,7.224382460117340088e-02,-1.202953234314918518e-01,1.096496451646089554e-02,-2.394131124019622803e-01,-2.211626172065734863e-01,-3.076429665088653564e-01,-1.052327305078506470e-01,-1.637849658727645874e-01,8.372806757688522339e-02,1.157290264964103699e-01,1.287598460912704468e-01,-2.104920148849487305e-01,1.150501519441604614e-01,1.483503133058547974e-01,4.746911674737930298e-02,-5.099065019749104977e-04,-1.085651814937591553e-01,-6.822368502616882324e-02,-3.015127182006835938e-01,2.547279298305511475e-01,-5.298142787069082260e-03,1.918730735778808594e-01,2.373934537172317505e-01,2.008673548698425293e-01,1.017560884356498718e-01
8.221143484115600586e-02,-1.942979693412780762e-01,1.489428151398897171e-02,7.539735641330480576e-03,-1.693753451108932495e-01,4.139734897762537003e-03,-2.047585546970367432e-01,2.820434793829917908e-02,6.130135431885719299e-02,1.737815588712692261e-01,-2.068207412958145142e-01,1.584548652172088623e-01,4.143745172768831253e-03,1.244602054357528687e-01,2.244927138090133667e-01,2.742484807968139648e-01,-6.943477690219879150e-02,2.792453467845916748e-01,-9.630303084850311279e-02,1.364174783229827881e-01,-2.117066383361816406e-01,-5.292969569563865662e-02,-7.988809049129486084e-02,-1.119738742709159851e-01,-2.625679969787597656e-01,-2.232759296894073486e-01,9.753389656543731689e-02,-9.134800732135772705e-02,1.586307287216186523e-01,1.798422448337078094e-02,8.875313401222229004e-02,-7.184766978025436401e-02,-1.984929665923118591e-02,-2.233987897634506226e-01,-5.336894094944000244e-02,-1.894912719726562500e-01,1.895205974578857422e-01,-2.628791034221649170e-01,1.242798864841461182e-01,8.659259974956512451e-02,-1.927735656499862671e-02,6.907162815332412720e-02,-2.891093492507934570e-01,-1.648644208908081055e-01,-3.888619840145111084e-01,-1.098983436822891235e-01,1.315566599369049072e-01,-3.369573876261711121e-02,9.359136968851089478e-02,1.318202316761016846e-01,-1.376637518405914307e-01,2.069745361804962158e-01,7.661224901676177979e-02,-7.605928927659988403e-02,-8.703268319368362427e-02,-1.360212415456771851e-01,-7.446455955505371094e-02,-3.134572803974151611e-01,3.352494835853576660e-01,-4.297252744436264038e-03,2.488566339015960693e-01,2.356259226799011230e-01,7.795228064060211182e-02,1.987513005733489990e-01
